Date,LA1,LA101,LA2,LA3,LA44,LA53,LA54,LA6,LAMAR
2008-12-22,-0.03351350991719378,-0.061730026410130936,-0.06899557769339389,-0.09358609615567301,-0.08427095682650168,-0.03305782290664466,-0.07715478712565892,-0.0835409860488995,-0.031312737071552306
2008-12-23,-0.0248239071250598,-0.048902320517236676,-0.04864251957031553,-0.036013496408562204,-0.03708238550336291,-0.022316476782511536,-0.02192976409511193,-0.033728723579869814,-0.03309388435535115
2008-12-24,0.01820721285619203,0.04333867124461536,0.030020935561449042,0.029277495298827647,0.0318321153616665,0.01658394856457155,0.006788469143980409,0.01535449391801656,0.016999574781250863
2008-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-26,0.007905046007230803,0.007988587586478744,0.00243175951683745,0.024047631304914985,0.02039215451915788,0.011378391767846078,0.024032009259685193,0.02539677447696399,0.0024321540336949394
2008-12-29,-0.021677228721949004,-0.02860707030360222,-0.007217596245690409,-0.0031163520957123167,-0.04786045585931738,-0.020212703750715728,0.0018291216791881462,0.005507147807641368,-0.0008834578472786174
2008-12-30,0.09105110471006525,0.11017339955609942,0.09176856398379488,0.11507274849631251,0.13257468855174276,0.08759595492542555,0.09992466115962445,0.09583985508647531,0.06917999639612464
2008-12-31,0.055291902099570564,0.08372497485268994,0.08189583361755928,0.055291902099570564,0.04184282232162186,0.06699364318651252,0.04184282232162186,0.055291902099570564,0.05279729503315407
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-02,0.10876063604435618,0.11202182842935958,0.08542055662246678,0.10876063604435618,0.1218402035723076,0.06906597798285688,0.1218402035723076,0.10876063604435618,0.10789700800061923
2009-01-05,-0.011601331758686068,-0.024654310642894903,-0.00613343659232686,-0.011601331758686068,0.019701409267769934,-0.003111908019000773,0.019701409267769934,-0.011601331758686068,0.00903832272520755
2009-01-06,0.014060304392286206,0.040040921189105065,0.008969646335030768,0.014060304392286206,0.0029876819593145083,-0.029288054493243103,0.0029876819593145083,0.014060304392286206,-0.02850185954198556
2009-01-07,-0.09547332779815791,-0.14631370115501205,-0.11476096539838769,-0.09547332779815791,-0.0931953713515161,-0.07919075265768825,-0.0931953713515161,-0.09547332779815791,-0.06672652539356771
2009-01-08,0.009362890541330434,-0.0015594714969342871,-0.012536595397554222,0.009362890541330434,0.012458687256289644,-0.016600987274825688,0.012458687256289644,0.009362890541330434,-0.006543935875363736
2009-01-09,-0.07147652339165397,-0.10134923225238934,-0.07853453899873357,-0.07147652339165397,-0.08314077717589136,-0.06725258057594607,-0.08314077717589136,-0.07147652339165397,-0.0661250303035048
2009-01-12,-0.0524407458988144,-0.09787596510298906,-0.07381800751506863,-0.0524407458988144,-0.06993098290132926,-0.06488040914151423,-0.06993098290132926,-0.0524407458988144,-0.03591761221021062
2009-01-13,-0.007129652561350211,-0.010247502494689873,-0.01626266362218581,-0.007129652561350211,0.03500859296561291,0.009384019201905283,0.03500859296561291,-0.007129652561350211,-0.017151865776068514
2009-01-14,-0.10350541058614736,-0.15574897342925725,-0.12890773982833467,-0.10350541058614736,-0.11413592638031936,-0.10599048142661811,-0.11413592638031936,-0.10350541058614736,-0.08751195265003175
2009-01-15,0.0274726824020493,-0.007513173388801064,-0.026807946949398625,0.0274726824020493,0.030665049448560907,-0.029091666761032014,0.030665049448560907,0.0274726824020493,0.04133197810955079
2009-01-16,0.029967437330605123,-0.003506955737312931,0.0044578267141938,0.029967437330605123,0.03244722253761296,0.0074368519984098005,0.03244722253761296,0.029967437330605123,0.04920903826254147
2009-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-20,-0.12285323677078339,-0.28158005953816606,-0.2402404610979289,-0.12285323677078339,-0.1298413042522003,-0.21816433455050563,-0.1298413042522003,-0.12285323677078339,-0.11176427886440597
2009-01-21,0.09953862286181585,0.20766287391961114,0.18854988413538007,0.09953862286181585,0.14118198188164865,0.1843231485095852,0.14118198188164865,0.09953862286181585,0.06765235369392872
2009-01-22,-0.02252118906172187,-0.07801640439263365,-0.06587852014893787,-0.02252118906172187,-0.046636006765696104,-0.05837511325187297,-0.046636006765696104,-0.02252118906172187,-0.009480602214934157
2009-01-23,-0.025403752098391165,-0.009453894241110906,-0.004333029940627914,-0.025403752098391165,0.033671114941772724,0.02570635668842716,0.033671114941772724,-0.025403752098391165,-0.010593872748986072
2009-01-26,0.02496447609991013,0.007592106649889034,0.024433602153080988,0.02496447609991013,0.031806595384609344,0.007460179254716904,0.031806595384609344,0.02496447609991013,0.03232717907167641
2009-01-27,0.05020023942644623,0.05547893052242886,0.06324547008825661,0.05020023942644623,0.03368883672448242,0.06585045587245715,0.03368883672448242,0.05020023942644623,0.02778238665520058
2009-01-28,0.08249511059039291,0.20896224551107798,0.1729309457068323,0.08249511059039291,0.08107756701818229,0.15973039321407953,0.08107756701818229,0.08249511059039291,0.07436766455544244
2009-01-29,-0.08876348300947498,-0.1638525893136352,-0.13100097216106227,-0.08876348300947498,-0.08744895046781974,-0.10857338258574996,-0.08744895046781974,-0.08876348300947498,-0.07036773997776116
2009-01-30,-0.08890208792989086,-0.07912875702733309,-0.07972049084575995,-0.09545700405153659,-0.07972049084575995,-0.09886883826343493,-0.09886883826343493,-0.09220591772011005,-0.08579167757065796
2009-02-02,-0.0006546720368267748,-0.010784357171515303,-0.02737199746517457,-0.031646808323660076,-0.02737199746517457,-0.018200798308500122,-0.018200798308500122,-0.023083167438784333,-0.005901988041231093
2009-02-03,0.04578094564991633,0.030147434008371644,0.09306030479247947,0.07754839112782727,0.09306030479247947,0.08743280920147917,0.08743280920147917,0.03736463096789137,0.08021561224195944
2009-02-04,-0.021441486183186892,-0.013281362131647259,-0.04406806351410498,-0.023797055788745143,-0.04406806351410498,-0.040300474775995666,-0.040300474775995666,-0.007665393082823447,-0.04591644382481948
2009-02-05,0.05160951881087924,0.04295549060206624,0.06583000632483083,0.06611231981110638,0.06583000632483083,0.07307627567576008,0.07307627567576008,0.06751932312121074,0.04851244315661557
2009-02-06,0.14105477492698856,0.11317201208750552,0.07227973266778488,0.09408826923250599,0.07227973266778488,0.09847140337434616,0.09847140337434616,0.151476195872423,0.06016721958942869
2009-02-09,0.029691295289826194,0.021646277094349572,-0.012009827500470782,0.015270259768889611,-0.012009827500470782,-0.006595489805179639,-0.006595489805179639,0.03623762355287751,-0.02118683626370758
2009-02-10,-0.22800545915223325,-0.21582065470741324,-0.15917911026863152,-0.17158757137786676,-0.15917911026863152,-0.16646987096657648,-0.16646987096657648,-0.24121243854600052,-0.1410780871279892
2009-02-11,0.07031809916396907,0.06525704477468589,0.014465536770283815,0.003939729835703293,0.014465536770283815,0.003945613874395259,0.003945613874395259,0.046460381503940676,0.022742277145140464
2009-02-12,-0.00769258901730371,-0.02090260584971325,0.024031647616788717,0.004285942129520557,0.024031647616788717,0.017002955963352048,0.017002955963352048,-0.017555574949342713,0.013655925062981512
2009-02-13,-0.05762598432406326,-0.059052351455680205,-0.044318708378600295,-0.01767712292630214,-0.044318708378600295,-0.033712639734592376,-0.033712639734592376,-0.04015709515713797,-0.0526078960331346
2009-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-17,-0.20857643244140484,-0.21034370660419796,-0.13857998291140208,-0.17556759016592943,-0.13857998291140208,-0.16286426692025274,-0.16286426692025274,-0.26039314999242597,-0.11281482353202475
2009-02-18,0.0018466700243056698,-0.013911950418435697,-0.0073822043634234735,0.00178409138859787,-0.0073822043634234735,-0.006324172136720245,-0.006324172136720245,-0.0034782442138117232,-0.016757878341344217
2009-02-19,-0.10107136239428666,-0.07231441195372927,0.000491395989347703,-0.033697546236617144,0.000491395989347703,-0.021951681011527925,-0.021951681011527925,-0.09893512116893707,0.004669028203679874
2009-02-20,-0.030461922540772426,-0.06277642842198038,-0.057921883363175344,-0.046539919931110195,-0.057921883363175344,-0.03789999728319066,-0.03789999728319066,-0.045850514513661234,-0.05482591119150981
2009-02-23,-0.13918029845122698,-0.11714629683000538,-0.11449450032260347,-0.1570285629650641,-0.11449450032260347,-0.14080895422418546,-0.14080895422418546,-0.16613406058763738,-0.09182119046655347
2009-02-24,0.1839140354714841,0.1861290361545827,0.12427384612690744,0.11458030865761284,0.12427384612690744,0.13633441418967143,0.13633441418967143,0.216294244966358,0.10616920537789612
2009-02-25,-0.04128782088496157,-0.05684278683893034,-0.04485025457660078,-0.030243797550298386,-0.04485025457660078,-0.01555202058189557,-0.01555202058189557,-0.02700400409840031,-0.0453908033224256
2009-02-26,-0.0614472954295973,-0.06742369790234506,-0.09063786809768482,-0.04743906261867691,-0.09063786809768482,-0.051141944197893564,-0.051141944197893564,-0.009156109255994431,-0.1094095328442442
2009-02-27,-0.13718537337887496,-0.08509382873103342,-0.09616263508703278,-0.11833994019734813,-0.10465015619669632,-0.12970358223971729,-0.13636314627753118,-0.11833994019734813,-0.06876101822265326
2009-03-02,-0.19547949653142632,-0.14379236100896226,-0.20558826004964226,-0.14921454317658542,-0.21305471221921163,-0.23308761607939749,-0.19056355555211343,-0.14921454317658542,-0.11767800978003914
2009-03-03,-0.03881840988573074,-0.048742776899084767,-0.014209226452683804,-0.04331956693203848,-0.040576641698889096,-0.05793985067370904,-0.041398185734787374,-0.04331956693203848,-0.059472090451229455
2009-03-04,0.06981778543254968,0.0547481715593782,0.13038249512716457,0.061349125825918026,0.11333168162970654,0.07178887799194633,0.06271597609145597,0.061349125825918026,0.08350395153086701
2009-03-05,-0.1899484365984094,-0.19433734701093863,-0.13978989212347268,-0.1741985063585569,-0.13756502079878058,-0.20520620420932578,-0.1821432422314961,-0.1741985063585569,-0.10843403425065357
2009-03-06,-0.0007387816182657496,-0.0007887034794510395,0.019784359653211344,0.013140334780122883,0.01334787494230191,-0.010788523955983618,-0.002836498184567632,0.013140334780122883,0.021445191267824206
2009-03-09,-0.04591898053956046,-0.04658007199946699,-0.057028588230711524,-0.052097151298611866,-0.044529417773875916,-0.013254847303415158,-0.02966487196050481,-0.052097151298611866,-0.08395872818212892
2009-03-10,0.317156072963902,0.28558135492020076,0.21944548926866306,0.26027694293588827,0.17522296864835102,0.28749810743448456,0.27827919362329373,0.26027694293588827,0.12512641415945006
2009-03-11,0.040135936206139096,0.06327565150300551,0.009594632968100507,0.029456826620039324,-0.014276327259009557,0.030163839307719986,0.016988250843090722,0.029456826620039324,0.001338988405574221
2009-03-12,0.2126539950256322,0.1940120504872743,0.13980474056368378,0.20611355272842802,0.12418279802460186,0.17810168691147715,0.2097901484539693,0.20611355272842802,0.11633100960880928
2009-03-13,0.041220735553830774,0.03255596096194966,0.026030052275565665,0.054264392410649974,0.03974116286784044,0.012524095475324072,0.05600366112145147,0.054264392410649974,0.0618433032776683
2009-03-16,-0.028089973144518686,-0.03635199794671129,0.004160154420287281,-0.023547814989485882,0.040039722982799016,0.031296567876349594,-0.003722744385049275,-0.023547814989485882,0.023003134470116125
2009-03-17,0.14576518751480735,0.16800439269130382,0.11542713039518512,0.135217764463558,0.09474903667957503,0.14405409964196864,0.12809660748569715,0.135217764463558,0.08607544638898246
2009-03-18,0.1344971368353124,0.14035950687966284,0.04454449309599255,0.11042405143114549,0.06307393523859164,0.16148195195613296,0.11544991524519843,0.11042405143114549,0.04278225273083446
2009-03-19,-0.11064304440660644,-0.10019382307295215,-0.007381544721080815,-0.11355668140255804,0.004530005795969409,-0.050377257960459644,-0.12599012542912882,-0.11355668140255804,-0.019870028719300572
2009-03-20,-0.1259198027603438,-0.1208032679762916,-0.10969933355701394,-0.10152165896925182,-0.10733038164552833,-0.16159749528982814,-0.12105079197689766,-0.10152165896925182,-0.05914765567197102
2009-03-23,0.3316117415926454,0.33700228334289756,0.2500588664645024,0.30295698492890205,0.22957616455886212,0.35686054485945357,0.31621484572102376,0.30295698492890205,0.1778097819407894
2009-03-24,-0.08535683441646112,-0.08195950903651421,-0.05628856799583494,-0.08197721950315227,-0.061606630374781556,-0.09646435614180132,-0.07371244913453213,-0.08197721950315227,-0.055644249675728126
2009-03-25,0.053662808511876874,0.05587897314777473,0.01564908846197837,0.05537870777221913,0.009527607945681351,0.03610036711020086,0.05773943229151051,0.05537870777221913,0.021787657827975867
2009-03-26,0.10239799621577227,0.09487787448820185,0.09918639916173434,0.05997063828342,0.08523320314562836,0.085897760562749,0.08752889666735582,0.05997063828342,0.06020939342456176
2009-03-27,-0.08169726964671804,-0.08851141609979256,-0.08061898191760107,-0.0725072297103058,-0.06897030263642162,-0.08908823312959428,-0.06969639766747825,-0.0725072297103058,-0.05176372654555952
2009-03-30,-0.1726842653222612,-0.16872743281277067,-0.12334545151474183,-0.14468746960719908,-0.11215804133404625,-0.19268790037865258,-0.16347531424422032,-0.14468746960719908,-0.07813100522529726
2009-03-31,0.08756905191078808,0.0918383307166231,0.024388789134766678,0.075672991619467,0.05489822657806007,0.020119510328931646,0.020119510328931646,0.026658039989879555,0.028401441345089158
2009-04-01,0.09695090999990034,0.078648894287409,0.05277853078140918,0.08151993060700549,0.07043096351962813,0.07108054649390051,0.07108054649390051,0.07540031158322409,0.06303338945651694
2009-04-02,0.1620575059370917,0.12138128619097464,0.08406156527745318,0.10748353823980275,0.10230945509897124,0.12473778502357026,0.12473778502357026,0.13345655556960465,0.10604961098294566
2009-04-03,0.06892055966828863,0.07444730966038883,0.023494744598477085,0.08066801636330385,0.06263397425536449,0.017967994606376887,0.017967994606376887,0.0409342131688039,0.0066405079761246676
2009-04-06,-0.0484307551543852,-0.05934197327087278,-0.02912330661550982,-0.06551506989066051,-0.05261319987402367,-0.018212088499022228,-0.018212088499022228,-0.03621858522358357,-0.011805964754970904
2009-04-07,-0.11531602027253351,-0.0913692186589678,-0.07344661472014719,-0.09191061945862021,-0.08239660595495388,-0.09739341633371287,-0.09739341633371287,-0.09084276032238216,-0.08653624352265098
2009-04-08,0.057413932389569176,0.05831307598203543,0.04404702237937866,0.04280763293184904,0.036273011999638616,0.043147878786912404,0.043147878786912404,0.04612331647748305,0.058248353656942184
2009-04-09,0.27013147484956457,0.22141586747641553,0.05933252692732691,0.20992523644536526,0.18530529906594542,0.10804813430047593,0.10804813430047593,0.10385931108533746,0.07090097924188457
2009-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-13,0.04565411758906082,0.029709128432433216,-0.01610593062099379,0.01830676021292278,0.01554255096511462,-0.0001609414643661861,-0.0001609414643661861,-0.021042052470772316,0.0055523925854610925
2009-04-14,-0.11341738377403826,-0.11164018641256862,-0.03071732294339809,-0.09197961178070432,-0.0950977742367855,-0.032494520304867734,-0.032494520304867734,-0.040783209413283575,-0.05143310955760926
2009-04-15,0.057844514147428264,0.05790587924574445,0.013521851118490585,0.05597656405565542,0.07679510461879992,0.013460486020174403,0.013460486020174403,0.017120485690148655,0.02382043709015063
2009-04-16,0.10922807548250764,0.08251889884990578,0.04582104812878549,0.052347860058960284,0.03604820554328076,0.07253022476138733,0.07253022476138733,0.07502889768168965,0.08233148342864352
2009-04-17,0.022622086787982467,0.021548170366339773,0.01981209878546748,0.02112674671297826,0.027885803795723942,0.020886015207110174,0.020886015207110174,0.007911138679821898,0.026776381077053015
2009-04-20,-0.2253194032527168,-0.192567933201976,-0.11079901749172531,-0.20285534470597186,-0.1905020812431653,-0.14355048754246613,-0.14355048754246613,-0.13541127090753602,-0.10871475946880207
2009-04-21,0.13170039994806157,0.1111408345000922,0.03095089619566849,0.11425803685504432,0.10737407779397105,0.05151046164363785,0.05151046164363785,0.06465695256818396,0.034292207138206146
2009-04-22,-0.005580881979654372,-0.03172860349439827,-0.027274682809446213,-0.05226619614709299,-0.07028077906101657,-0.0011269612947023113,-0.0011269612947023113,-0.0010171539156287684,-0.00927716194703846
2009-04-23,0.06259176564441735,0.055202358576522205,0.027776270754418766,0.07382895691099314,0.06906928949740554,0.03516567782231391,0.03516567782231391,0.03787568242480377,0.005599667615522782
2009-04-24,0.08199561958125065,0.05972269009496904,0.04036922539219087,0.06402262730325013,0.045649700632638325,0.06264215487847248,0.06264215487847248,0.062328906558189685,0.03347979983560032
2009-04-27,-0.053792176106597596,-0.026886852695637863,-0.005512950934567916,-0.032597996023719,-0.021890922539916438,-0.032418274345527645,-0.032418274345527645,-0.03625686176419372,-0.0008513429039117714
2009-04-28,-0.04323073819535866,-0.027565566088246635,0.009271735258660579,-0.02535684874311405,-0.02015474476929522,-0.006393436848451449,-0.006393436848451449,-0.006225167420116734,0.007769624890916181
2009-04-29,0.10573361158967685,0.0798218771340999,0.049824072884905014,0.08916983037648284,0.09455793061901384,0.07573580734048196,0.07573580734048196,0.07940710922516143,0.049617583492236536
2009-04-30,0.02436137353166803,0.01985238662843224,-0.0006769252906094914,0.0028550700059206285,0.0001048351736488061,0.00982470134126126,0.00982470134126126,0.0028550700059206285,0.015011898837644932
2009-05-01,0.04586903910971068,0.03320641947681039,0.04495497454301243,0.002943644430574111,0.042654876931247594,0.012170728466937779,0.012170728466937779,0.002943644430574111,0.01102859035417979
2009-05-04,0.09830322773637257,0.08217278047533455,0.10586922146714897,0.1815831767425853,0.12026592324305915,0.18449339470401413,0.18449339470401413,0.1815831767425853,0.08248656768447815
2009-05-05,-0.00536442183838283,0.0029507111266812982,-0.0284494418432521,-0.020272681560220877,-0.01920405128786357,-0.017985461350710018,-0.017985461350710018,-0.020272681560220877,-0.0036524436100307104
2009-05-06,0.025905369066105566,0.004101702857401241,0.061068732936517,0.11194639880079478,0.07119538785780166,0.11130541167483235,0.11130541167483235,0.11194639880079478,0.016328720185253297
2009-05-07,-0.07508974781198209,-0.034587176896588474,-0.06892020886781529,-0.06694114420699093,-0.05102860861828048,-0.10911619627829636,-0.10911619627829636,-0.06694114420699093,-0.03580322842425705
2009-05-08,0.06464488597662424,0.04476834277074162,0.06906655716001042,0.13833311401097115,0.10676890328013577,0.12428147104962539,0.12428147104962539,0.13833311401097115,0.04315738609228136
2009-05-11,-0.04867891127609162,-0.03611944410920289,-0.04981023217660372,-0.11030937477758308,-0.0824562091589718,-0.1025635244455354,-0.1025635244455354,-0.11030937477758308,-0.036548102153916885
2009-05-12,-0.03019550757505592,-0.0031535349664114742,-0.00812356140261576,-0.04121388710987737,-0.013648244896900844,-0.05835679164598462,-0.05835679164598462,-0.04121388710987737,0.0017555160815378305
2009-05-13,-0.12823100933117076,-0.08924986411118917,-0.11152490656074553,-0.14541698937078323,-0.1276714911717477,-0.1523008787903222,-0.1523008787903222,-0.14541698937078323,-0.08086805497027252
2009-05-14,0.018791763277565914,0.012581425062733543,0.018565124807469493,0.04557993845968672,0.015137631782038648,0.0528426334426951,0.0528426334426951,0.04557993845968672,0.01688199330731667
2009-05-15,-0.030379626145852552,-0.03865870900042714,-0.0378222201508467,-0.036341140822249665,-0.03736405574515585,-0.02705631130940651,-0.02705631130940651,-0.036341140822249665,-0.02427194080156539
2009-05-18,0.11314450094545708,0.08636150019687949,0.1320095047650337,0.172586185757303,0.14131033727617384,0.1789462827265861,0.1789462827265861,0.172586185757303,0.10733690979902506
2009-05-19,0.01249361453899295,0.012587903801732952,0.012421754655911752,-0.026004384091267974,-0.0008720108528813068,-0.02590257941231843,-0.02590257941231843,-0.026004384091267974,0.0001815628670689632
2009-05-20,-0.03839657317662622,-0.03535473475577228,-0.016436945698530832,-0.03513595736780264,-0.005195308592244114,-0.04679129510871514,-0.04679129510871514,-0.03513595736780264,-0.015906083407041204
2009-05-21,-0.0831700884924376,-0.06193899962711007,-0.07962024642442325,-0.061206847515820645,-0.09242632305928378,-0.06952474936865252,-0.06952474936865252,-0.061206847515820645,-0.05911885877577464
2009-05-22,0.0187882677845509,0.023642627583179632,0.02081760698901446,0.006382365650589463,0.013600321686225915,0.003798119184836936,0.003798119184836936,0.006382365650589463,0.021592360076436074
2009-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-26,0.12488282944309702,0.09760037637595395,0.0933132382649683,0.11512985701441181,0.10374418507030689,0.12843457654318644,0.12843457654318644,0.11512985701441181,0.08123876032516456
2009-05-27,-0.08428147473673904,-0.062033241022284344,-0.06780698119760434,-0.10944899205524282,-0.09046126972972503,-0.09384715822872312,-0.09384715822872312,-0.10944899205524282,-0.06711789066595196
2009-05-28,0.0409087447985964,0.036407532380609536,0.05429693415349747,0.04449079886682661,0.04943375358188133,0.0484053379133631,0.0484053379133631,0.04449079886682661,0.02629241284775183
2009-05-29,0.07055305066731447,0.0631727890390311,0.05737152579467978,0.061426241113713274,0.05342799159731835,0.06453584032325668,0.05503855453604845,0.06080825322560171,0.05715557869497331
2009-06-01,0.09162385519099756,0.10088135741039449,0.06532100339708964,0.08595211761717751,0.13656974406481953,0.1235216420544004,0.0992447177969796,0.12731224184542259,0.13277914427379733
2009-06-02,-0.010513513744584542,0.015801793166515234,-0.0020494259073909255,-0.024617276337287167,0.003794928579412661,-0.012796860986221835,-0.02059968476664705,-0.02252037833168711,0.013518445924877937
2009-06-03,-0.0459327998168583,-0.03782842749443125,-0.03147827978860226,-0.07065748858832267,-0.07334025366103701,-0.07564806833121675,-0.07339713925964209,-0.08144462598346407,-0.0675436960087897
