Date,LA1,LA2,LA3,LA44,LA6,LAMAR
1/6/2011,0.032529045,-0.012662695,0.047190779,-0.010932396,0.029291164,-0.058599401
1/7/2011,-0.042033981,-0.037613621,0.060656755,0.000896176,0.037370777,-0.050873313
1/10/2011,-0.027265143,-0.006801303,0.006441319,-0.007515714,0.013421015,-0.002119047
1/11/2011,0.005574479,0.021999737,0.006910781,-0.003450206,-0.003648307,0.057358059
1/12/2011,0.068229284,0.072403061,0.05464472,0.064813492,0.062160443,0.060217928
1/13/2011,-0.029874834,-0.12149153,-0.00970136,-0.005514514,-0.015990397,-0.004109002
1/14/2011,0.065374861,0.08869172,0.055405296,0.089268679,0.087799698,0.074711243
1/17/2011,0,0,0,0,0,0
1/18/2011,0.062171627,0.003594354,-0.002659038,0.08216683,-0.016632212,0.072767157
1/19/2011,-0.0067047,-0.094883093,-0.087719761,-0.100181196,-0.120532738,-0.084091603
1/20/2011,-0.049652238,0.068164665,-0.037793405,0.046143032,0.005636705,-0.045118872
1/21/2011,-0.010121594,0.051278662,-0.031217082,-0.089612184,-0.02910687,-0.11434651
1/24/2011,0.10639799,0.055119188,0.073264989,0.067136862,0.048194433,0.08665237
1/25/2011,0.038088803,-0.06573861,-0.010848331,0.011401304,-0.002020744,-0.01052014
1/26/2011,-0.016328175,-0.003268942,-0.031709087,-0.039699409,-0.024071615,0.124445788
1/27/2011,0.037823298,0.046786627,0.087539503,0.076477017,0.094363153,0.087801303
1/28/2011,-0.174667524,-0.16241058,-0.188865112,-0.247549586,-0.203010681,-0.17409337
1/31/2011,0.101378878,0.06660408,0.029991425,0.015491402,0.033970427,0.064664987
2/1/2011,0.150281021,0.160086127,0.121785941,0.12047918,0.111195886,0.20402938
2/2/2011,-0.010468968,-0.038698232,-0.01392216,-0.011259623,0.005374742,-0.030421335
2/3/2011,0.044499787,-0.015590606,0.006321529,0.030562571,-0.002276352,0.011106022
2/4/2011,-0.009131549,0.023988855,0.054078063,0.029976909,0.043189355,0.024810151
2/7/2011,0.08118813,0.053485719,0.033885614,0.03566314,0.036801286,0.031916552
2/8/2011,-0.001732995,0.047613301,0.090056917,0.032462652,0.091199838,0.074520191
2/9/2011,-0.046928672,0.026920381,-0.012465503,-0.035104728,-0.025098951,-0.025930826
2/10/2011,0.02236619,-0.007804277,0.064756808,0.00127218,0.037432312,0.048700503
2/11/2011,0.069782931,0.091990333,0.069909456,0.038514657,0.046728395,0.056792108
2/14/2011,0.065551401,-0.009847462,0.010441369,-0.013068705,0.019554866,0.031842754
2/15/2011,-0.042344614,-0.013348592,0.01326925,-0.029692738,-0.014014839,-0.025937801
2/16/2011,0.045272776,0.0276301,0.04603561,0.043293246,0.025374302,0.028447986
2/17/2011,0.01100765,0.024871564,0.035971041,0.033777311,0.036759822,-0.006027403
2/18/2011,0.063604477,-0.019199313,0.028724457,0.020704378,0.019239241,0.010653193
2/21/2011,0,0,0,0,0,0
2/22/2011,-0.119904693,-0.173117303,-0.183540324,-0.09772356,-0.159271411,-0.226307662
2/23/2011,-8.64E-05,-0.042110498,-0.07734806,-0.022643597,-0.056443006,-0.066053833
2/24/2011,-0.055530589,0.021448738,-0.003532683,-0.021144253,-0.013427265,-0.002529612
2/25/2011,0.079031259,0.059152349,0.020426182,0.077108277,0.019558178,0.135837318
2/28/2011,0.07452584,-0.024794381,0.017392393,-0.018817137,0.004293844,0.059083533
3/1/2011,-0.11549013,-0.115122098,-0.172105769,-0.14231859,-0.170996734,-0.20455282
3/2/2011,-0.040893476,-0.000696135,-0.009296576,0.017448763,0.021364666,0.001946953
3/3/2011,0.180919369,0.156573758,0.173062809,0.156628833,0.160847456,0.165380261
3/4/2011,-0.024294875,-0.111340957,-0.109656751,-0.09432442,-0.111492656,-0.10879709
3/7/2011,-0.022905861,-0.08815044,-0.044464447,-0.084073357,-0.070148544,-0.079893976
3/8/2011,0.176580678,0.085260465,0.128783457,0.059778768,0.109062257,0.056705717
3/9/2011,-0.020219442,0.002837528,0.025114128,-0.064025934,0.012840969,-0.075612235
3/10/2011,-0.054276259,-0.175781865,-0.138746568,-0.163369077,-0.151639134,-0.215042238
3/11/2011,0.053621908,0.070703659,0.050540943,0.112737908,0.074756449,0.047414415
3/14/2011,-0.076044416,-0.073468172,-0.081960906,-0.054183993,-0.080351183,-0.033211118
3/15/2011,-0.097112959,-0.086100634,-0.102589393,-0.054880518,-0.066617364,-0.092708241
3/16/2011,-0.178338079,-0.180496124,-0.170047851,-0.206093027,-0.172218833,-0.19522018
3/17/2011,0.118182366,0.142378614,0.058189433,0.105842918,0.052270262,0.180721101
3/18/2011,0.107502069,0.04877023,0.050945917,-0.022832649,0.028053731,0.009934959
3/21/2011,0.01931321,0.081362076,0.06801021,0.13327195,0.056686066,0.205010787
3/22/2011,-0.013378712,-0.037813543,-0.048711171,-0.03839879,-0.042192488,-0.141089685
3/23/2011,-0.001092121,0.065716609,0.0257838,0.043622601,0.04993623,0.038293689
3/24/2011,0.062275248,0.050635538,0.070308566,0.124765965,0.070106798,0.110766338
3/25/2011,0.033752099,-0.006034653,0.014888169,-0.038187982,0.003415461,-0.009988018
3/28/2011,0.006239541,0.031185518,-0.007966071,-0.054017748,-0.050029246,-0.023566139
3/29/2011,0.007465405,0.072114586,0.067648084,0.092021125,0.051450557,0.149249123
3/30/2011,0.052743281,0.023125106,0.058685314,0.054516687,0.054407581,0.056083764
3/31/2011,0.063147469,-0.058421237,-0.045549088,-0.041793456,-0.029201279,-0.007860507
4/1/2011,0.042047685,0.006206733,0.025515236,0.028357462,0.024145414,0.049689247
4/4/2011,-0.009076581,0.023408573,0.007267615,-0.002023428,-0.006614557,-0.034537493
4/5/2011,0.012904827,0.024863048,-0.017497084,0.00355792,-0.03924174,-0.009045775
4/6/2011,0.046403071,0.091942072,0.018812866,0.005982812,-0.005236261,-0.015925983
4/7/2011,-0.016283439,-0.044099878,-0.056396035,-0.049798808,-0.036819677,-0.025439234
4/8/2011,0.002095905,-0.022852287,-0.035620756,-0.031674041,-0.030919764,-0.004447493
4/11/2011,-0.001300054,-0.045342498,0.021577511,-0.036080324,0.005803637,-0.053918125
4/12/2011,-0.065501127,-0.055661043,0.003183291,-0.03764589,-0.043927707,-0.132884309
4/13/2011,0.022404174,-0.044360377,0.005979413,0.015165898,-0.013170458,-0.004150617
4/14/2011,0.004930204,-0.035995893,0.000561822,0.002644383,-0.012412274,0.031832645
4/15/2011,0.038746816,0.071231418,0.020610258,0.040990553,0.036783533,0.055379424
4/18/2011,-0.071652892,-0.096050871,-0.041968988,-0.111059681,-0.069004067,-0.128500755
4/19/2011,0.012392187,0.019244259,0.021712879,0.057859441,0.032273735,0.0896138
4/20/2011,0.134653692,0.052438308,0.096330633,0.105836521,0.108289603,0.153427604
4/21/2011,0.061411585,0.036109321,-0.017639229,0.069161853,-0.003499296,0.190647721
4/22/2011,0,0,0,0,0,0
4/25/2011,-0.034590375,0.000103917,-0.001818999,0.00290642,-0.014388422,-0.048993066
4/26/2011,0.025616331,0.063813241,0.050158076,0.122818156,0.085713141,0.107874995
4/27/2011,0.115262899,0.028913193,0.07773281,0.083324607,0.060735299,0.037521331
4/28/2011,0.008819045,0.088454135,0.088008271,0.016764157,0.068818729,-0.001643173
4/29/2011,0.073257477,-0.033879061,-0.011491711,0.005417548,0.008093433,0.059606817
5/2/2011,-0.037612538,0.023456992,-0.013251682,-0.000756752,0.007511276,-0.033716743
5/3/2011,-0.026115537,0.013722422,0.012985808,0.008376071,0.018606014,-0.052694084
5/4/2011,-0.034032689,-0.023838371,-0.062605748,-0.048539269,-0.063484091,-0.116594639
5/5/2011,-0.03852784,0.011136203,-0.030977624,-0.05079282,-0.029684285,-0.106195941
5/6/2011,0.008810697,0.043571149,0.023469186,0.028646129,0.039339871,0.036028153
5/9/2011,-0.003238508,-0.004934699,-0.019169733,-0.019974871,-0.017425372,0.086148253
5/10/2011,0.101631136,0.049477792,0.068572244,0.085086724,0.058246305,0.050314541
5/11/2011,-0.086550307,-0.022380308,-0.118813196,-0.070532538,-0.096074802,-0.12055473
5/12/2011,0.055954803,0.009268591,0.045813769,-0.000799733,0.036865026,0.041961785
5/13/2011,-0.051010098,-0.038804955,-0.050517642,-0.04892569,-0.0684573,-0.059163986
5/16/2011,-0.056545067,-0.014200946,-0.052749081,-0.027932996,-0.042160693,-0.050884021
5/17/2011,0.050566251,0.037238239,0.05494611,0.105733408,0.036196476,-0.097044119
5/18/2011,0.037640326,0.013605694,0.025200144,0.033810226,0.014198114,0.111103296
5/19/2011,0.018540679,-0.001850552,0.018053421,-0.012639548,0.007422762,0.031541391
5/20/2011,-0.088524717,-0.078350732,-0.061315678,-0.120097518,-0.055941987,-0.05974629
5/23/2011,-0.083997415,-0.071063481,-0.110779068,-0.06220944,-0.095928889,-0.11270447
5/24/2011,-0.054635878,-0.043396564,0.003813031,-0.028753661,0.003885775,-0.008820072
5/25/2011,-0.004992293,-0.007509151,-0.023087862,-0.02226496,0.015472533,0.048079577
5/26/2011,0.002710911,-0.011293239,-0.014224621,-0.014278731,-0.034757843,0.021084476
5/27/2011,0.053528678,0.061627726,0.053641029,0.062745187,0.056874799,0.033291738
5/30/2011,0,0,0,0,0,0
5/31/2011,0.096947875,-0.009288165,0.067940324,0.096886463,0.087362499,0.06605761
6/1/2011,-0.255753059,-0.185765013,-0.169509699,-0.214926762,-0.151565162,-0.16818159
6/2/2011,-0.002796609,0.080061067,0.033480567,0.088559097,0.010867116,0.033544965
6/3/2011,-0.036266342,-0.084694938,-0.059984214,-0.103731688,-0.078187609,-0.106510377
6/6/2011,-0.173972899,-0.216156198,-0.11578795,-0.075288879,-0.107574292,-0.080619519
6/7/2011,-0.060725357,0.067934286,0.019243286,0.03255967,0.016712392,-0.006176175
6/8/2011,-0.084098981,-0.019037637,0.010812813,-0.071123442,0.018455775,-0.027831539
6/9/2011,0.108078382,0.08940734,0.091126687,0.104365151,0.076541696,0.099776906
6/10/2011,-0.015401563,-0.123258063,-0.128253801,-0.150864172,-0.149587385,-0.133524883
6/13/2011,0.128420403,0.017153254,0.021578545,0.007821019,-0.005309093,0.010087085
6/14/2011,0.001019856,0.057681385,0.086320037,0.120910294,0.120705026,0.129975507
6/15/2011,-0.143144771,-0.171684306,-0.188788312,-0.140351705,-0.201918848,-0.133627319
6/16/2011,0.014692206,-0.036861763,-0.007788753,0.012123507,-0.00740541,0.039285122
6/17/2011,0.072991202,0.060515562,0.040252307,0.003840976,0.064495181,0.039523776
6/20/2011,-0.031177217,0.05953451,0.031968565,0.074881543,0.05703315,0.099226519
6/21/2011,0.119884235,0.125439801,0.108579938,0.145960234,0.108592038,0.076044913
6/22/2011,-0.007841646,-0.086097349,-0.065233295,-0.054158864,-0.082185238,-0.086856009
6/23/2011,0.038824379,-0.006392171,-0.042271648,-0.005769183,-0.010351497,-0.042117093
6/24/2011,-0.08329442,-0.093088475,-0.129124046,-0.132673932,-0.121207246,-0.102525832
6/27/2011,0.055946311,0.052918458,0.039240922,0.09887867,0.080662543,0.120126195
6/28/2011,0.019049752,0.148592953,0.105824608,0.142426544,0.089029448,0.084992432
6/29/2011,0.131983906,0.103897655,0.123488114,0.19846164,0.092708437,0.03961762
6/30/2011,0.082458255,0.105623898,0.081881291,0.075316175,0.063662267,0.081349366
7/1/2011,0.13256018,0.072760488,0.165067113,0.101638293,0.13716979,0.089458784
7/4/2011,0,0,0,0,0,0
7/5/2011,-0.066389679,-0.008250941,-0.010978923,0.019567944,-0.047903275,0.007588674
7/6/2011,-0.003726849,0.040216585,0.024683375,0.046743973,0.006414839,0.044735764
7/7/2011,0.105628317,0.073054046,0.110670134,0.132529606,0.105590311,0.041885865
7/8/2011,-0.068490784,-0.008192474,-0.079895792,-0.050955732,-0.072977068,-0.023703991
7/11/2011,-0.174680606,-0.098411779,-0.156604934,-0.122864266,-0.159543474,-0.099543599
7/12/2011,-0.044757199,-0.06219549,-0.075298042,-0.050673008,-0.060684267,-0.048685525
7/13/2011,0.02765681,0.020918169,0.023002858,0.023142249,0.026997777,-0.001753528
7/14/2011,-0.027319526,-0.058949895,-0.093653687,-0.071168134,-0.037518106,-0.046543921
7/15/2011,-0.027236661,-0.015171312,0.147483181,0.157791893,0.002020422,0.028717778
7/18/2011,-0.084891963,-0.061398211,-0.037015986,-0.046025281,-0.045461493,-0.049008643
7/19/2011,0.108338981,0.128037015,0.150367934,0.202182361,0.136695093,0.061905116
7/20/2011,0.098789603,-0.034741854,0.030667011,-0.046969935,0.027064055,-0.005689845
7/21/2011,0.176904178,0.082289177,0.115196797,0.112505593,0.142781673,0.084699468
7/22/2011,-0.000872266,0.012392758,0.026323826,0.039569001,-0.012366818,0.003725273
7/25/2011,-0.01523401,-0.0519476,-0.010850588,-0.010260813,-0.017143375,-0.068094597
7/26/2011,-0.056363895,-0.025931086,-0.005140534,0.005117099,-0.015136657,-0.014914044
7/27/2011,-0.176281562,-0.116501155,-0.197037061,-0.15773484,-0.158525249,-0.130633533
7/28/2011,0.001678102,-0.035446922,0.002939871,0.00475212,-0.005658296,0.021956937
7/29/2011,0.005231135,-0.069784061,-0.058426349,-0.078962831,-0.09699075,-0.068342539
8/1/2011,-0.089812766,0.029398431,-0.068765261,-0.100561075,-0.055316875,-0.008144486
8/2/2011,-0.187683048,-0.171290038,-0.199704273,-0.217245344,-0.197638324,-0.173308895
8/3/2011,0.052891685,0.074302918,0.040746996,0.057446027,0.006581201,0.073576759
8/4/2011,-0.395850543,-0.334568633,-0.405989112,-0.386125057,-0.373286675,-0.296582165
8/5/2011,-0.049431501,0.019288539,-0.042106267,0.013625213,0.011339424,0.027103303
8/8/2011,-0.53607685,-0.421181402,-0.459513243,-0.464258781,-0.480505668,-0.463958364
8/9/2011,0.368667758,0.316628719,0.337867522,0.376152536,0.356742367,0.429228144
8/10/2011,-0.432504917,-0.368366534,-0.416360999,-0.425914586,-0.412100356,-0.373609606
8/11/2011,0.306994401,0.230484471,0.311661437,0.317916949,0.394796661,0.303284631
8/12/2011,0.072021085,0.104311378,0.073470936,0.071772443,0.011460016,0.075313732
8/15/2011,0.20547985,0.135148503,0.20251267,0.185091302,0.228084168,0.13838025
8/16/2011,-0.102641271,-0.044486637,-0.044935482,-0.046745823,-0.074862998,-0.055727537
8/17/2011,0.009507702,-0.028326842,-0.036605226,0.051859764,0.046916077,-0.012383671
8/18/2011,-0.354929996,-0.32241964,-0.340449142,-0.288282276,-0.325378588,-0.31164571
8/19/2011,-0.121867829,-0.144790585,-0.103845582,-0.070370875,-0.098651462,-0.098404439
8/22/2011,-0.010105709,0.072336776,-0.024396042,0.019995332,-0.049727452,0.040898277
8/23/2011,0.27921723,0.204134491,0.155713582,0.220517464,0.236762845,0.336770145
8/24/2011,0.130458404,0.037782971,0.105338208,0.12081543,0.093053459,0.103025095
8/25/2011,-0.039571105,-0.119135553,-0.103063917,-0.127255158,-0.093143805,-0.113111498
8/26/2011,0.090338818,0.087442859,0.099742317,0.079707919,0.078210945,0.156870242
8/29/2011,0.242516834,0.189564075,0.265901882,0.197896338,0.222726207,0.137165427
8/30/2011,-0.001666041,0.01698715,0.014123184,0.016167044,0.00173542,0.039738922
8/31/2011,0.121382171,0.028783606,0.001451331,0.002145475,-0.004578827,0.006386209
9/1/2011,-0.15477506,-0.123386879,-0.072708827,-0.057273746,-0.060217635,-0.025746431
9/2/2011,-0.270404028,-0.235847588,-0.157015469,-0.176399495,-0.120466867,-0.117577557
9/5/2011,0,0,0,0,0,0
9/6/2011,-0.088763592,-0.112814713,0.002391456,-0.007296984,0.015151053,0.033827921
9/7/2011,0.29215824,0.244995076,0.13785395,0.184666976,0.104241091,0.14428735
9/8/2011,-0.079563263,-0.10296532,-0.057183285,-0.075895873,-0.012473806,-0.062328289
9/9/2011,-0.226466932,-0.240173397,-0.174372794,-0.186174533,-0.174627726,-0.196035712
9/12/2011,0.043021677,0.059968189,0.044216438,0.079965148,0.033058305,0.049798216
9/13/2011,0.114319533,0.098159433,0.098390964,0.076252868,0.010227184,0.053112769
9/14/2011,0.075381732,0.121803777,0.073663297,0.107355606,0.08207867,0.115326707
9/15/2011,0.188659561,0.161537067,0.126870498,0.12951775,0.092976443,0.090021158
9/16/2011,-0.004573556,0.065261286,0.079011348,0.032704396,0.077642532,0.136214976
9/19/2011,-0.140787026,-0.128425239,-0.023330342,-0.000691038,-0.012282782,0.004640676
9/20/2011,0.035224563,-0.01944899,-0.015383367,0.016312352,0.030000616,0.059846893
9/21/2011,-0.317555498,-0.209960522,-0.109923816,-0.085123178,-0.144233845,-0.157857764
9/22/2011,-0.195788702,-0.242899476,-0.193939347,-0.238948492,-0.189364645,-0.21067021
9/23/2011,0.091817665,0.068205337,0.050701485,0.043549853,0.007905988,0.062078128
9/26/2011,0.25295731,0.275025433,0.109716675,0.140889252,0.095365363,0.096721536
9/27/2011,0.055985553,0.055562968,0.09451875,0.007077706,0.075408241,-0.002026683
9/28/2011,-0.162225337,-0.183903135,-0.121391562,-0.139255806,-0.103782187,-0.088923278
9/29/2011,0.189513989,0.162631745,0.050999743,0.028756233,0.043940277,-0.01130968
9/30/2011,-0.209235011,-0.193984617,-0.263152109,-0.172173004,-0.248273173,-0.117387999
10/3/2011,-0.24062376,-0.13473969,-0.29185803,-0.220455808,-0.268239826,-0.176352879
10/4/2011,0.238219721,0.133064873,0.237619212,0.136986871,0.249391087,0.022574998
10/5/2011,0.101843393,0.086667356,0.174580822,0.138574912,0.13769423,0.118924944
10/6/2011,0.140955642,0.154827471,0.149559929,0.11537597,0.126181257,0.05488337
10/7/2011,-0.134762138,-0.029894107,-0.09763134,0.006752125,-0.098007656,-0.007562832
10/10/2011,0.297290028,0.235569306,0.289857686,0.214535873,0.283807472,0.21023389
10/11/2011,0.032205624,0.00749794,-0.003847605,-0.004075947,-0.000873237,0.060796815
10/12/2011,0.106405931,0.09023654,0.117130287,0.015813931,0.084787794,0.016675727
10/13/2011,-0.09596785,-0.000851393,-0.004840007,0.003658217,0.023855404,0.038115192
10/14/2011,0.081356144,0.09127536,0.147561609,0.104756301,0.137845457,0.124282816
10/17/2011,-0.132910004,-0.145585686,-0.14167802,-0.123744038,-0.113548318,-0.106457
10/18/2011,0.247165457,0.153391787,0.232169468,0.073882283,0.212649017,0.040741269
10/19/2011,-0.125839937,-0.087320313,-0.109142955,-0.028674828,-0.102416529,-0.12673124
10/20/2011,0.017550913,0.022385396,0.081304299,0.021940805,0.045019211,0.015254721
10/21/2011,0.097320981,0.159437636,0.134672468,0.180966198,0.099783995,0.125511933
10/24/2011,0.081946443,0.030013149,0.088950437,0.011352085,0.083995234,0.038828694
10/25/2011,-0.194809761,-0.169602667,-0.190799106,-0.107189602,-0.186497434,-0.149348997
10/26/2011,0.144512826,0.05476776,0.120610664,0.066163491,0.118312041,-0.077989793
10/27/2011,0.40244988,0.211523331,0.337740858,0.191790619,0.366177357,0.145326863
10/28/2011,-0.017338765,0.011992005,-0.014021124,0.038980749,-0.011376215,0.026686617
10/31/2011,-0.223292177,-0.218155467,-0.112300887,-0.173995612,-0.144481383,-0.094233316
11/1/2011,-0.238232142,-0.201818923,-0.193983581,-0.166230064,-0.194333153,-0.149864307
11/2/2011,0.164018725,0.14786164,0.091294757,0.130764321,0.112410716,0.060714007
11/3/2011,0.153182566,0.230597732,0.168676916,0.163287301,0.169009796,0.109016511
11/4/2011,-0.129270746,-0.066398015,-0.040403243,0.004174105,-0.055741282,-0.062404417
11/7/2011,0.002839085,0.084241981,0.094200663,0.038087934,0.06203222,0.036396942
11/8/2011,0.125578201,0.097456634,0.048689087,0.048861023,0.071323696,0.084554365
11/9/2011,-0.316299964,-0.309125381,-0.158497292,-0.24500806,-0.188077043,-0.212729828
11/10/2011,0.032558469,-0.022361679,0.027376132,0.051019946,0.020508101,0.021605248
11/11/2011,0.187767519,0.173307978,0.149050438,0.145013557,0.187034638,0.16191866
11/14/2011,-0.072490516,-0.051685941,-0.009971653,-0.072356391,-0.011720095,-0.050217865
11/15/2011,0.030636279,0.026662651,0.016989207,0.053043384,0.055284553,0.072605859
11/16/2011,-0.184831428,-0.17644513,-0.133710667,-0.113946891,-0.145572759,-0.136690943
11/17/2011,-0.134720418,-0.152156473,-0.096399736,-0.060544879,-0.12598432,-0.139731803
11/18/2011,-0.023947009,-0.049575126,-0.069401082,0.022115326,-0.067959007,-0.033608235
11/21/2011,-0.211771431,-0.186826903,-0.12984931,-0.146044405,-0.146142381,-0.13698587
11/22/2011,-0.019308069,0.022314383,0.028206796,-0.026776758,-0.010718802,0.030834024
11/23/2011,-0.175725312,-0.1822746,-0.156205635,-0.100678645,-0.176213047,-0.129175365
11/24/2011,0,0,0,0,0,0
11/25/2011,-0.035998292,-0.054760495,-0.05650298,-0.003275466,-0.059772653,-0.055117744
11/28/2011,0.276832903,0.285958535,0.294718868,0.184391415,0.310792267,0.310424839
11/29/2011,-0.113832508,-0.092122748,-0.031165007,0.003419413,-0.039075707,-0.036407992
11/30/2011,0.54091486,0.482776011,0.372657187,0.512711089,0.350365414,0.295856353
12/1/2011,-0.057531136,-0.060543059,0.045136682,-0.044349899,0.049445356,0.032601648
12/2/2011,0.159159137,0.174163487,-0.009607515,0.173712598,-0.025564782,0.001907514
12/5/2011,0.202798596,0.205996834,0.090289613,0.189709801,0.08001993,0.032728618
12/6/2011,0.035564954,0.010446393,-0.002334248,0.006655116,-0.010677246,0.023310494
12/7/2011,0.123119588,0.087997382,0.058612497,0.124148708,0.066089881,0.062198474
12/8/2011,-0.332399303,-0.317679106,-0.188016549,-0.306499439,-0.169665734,-0.10564426
12/9/2011,0.196118735,0.190094025,0.160271304,0.182893699,0.147101105,0.121777738
12/12/2011,-0.210799536,-0.2225522,-0.137459761,-0.222870247,-0.143746591,-0.090634023
12/13/2011,-0.133717766,-0.115263926,-0.123203257,-0.1106525,-0.114059554,-0.050807287
12/14/2011,-0.049925301,-0.083535389,-0.03771277,-0.057026971,-0.042100386,-0.061803752
12/15/2011,0.029093135,0.007796005,0.038706487,-0.013630809,0.050889229,0.01137675
12/16/2011,0.028927159,0.016216434,0.041181819,0.008356791,0.038122467,-0.014977209
12/19/2011,-0.235945411,-0.244292695,-0.134615522,-0.200934112,-0.129675774,-0.022511242
12/20/2011,0.289361091,0.368294785,0.248843499,0.298092648,0.227685651,0.179098169
12/21/2011,0.055614673,0.048445931,-0.022287451,0.020595336,-0.027157876,-0.036932932
12/22/2011,0.200644294,0.250277544,0.152238196,0.242848652,0.135883343,0.006025656
12/23/2011,0.069488472,0.037195282,0.101259263,0.051336592,0.108035234,0.111984598
12/26/2011,0,0,0,0,0,0
12/27/2011,-0.101643297,-0.091911025,-0.103313737,-0.089451899,-0.096171531,0.035864732
12/28/2011,-0.152633137,-0.127352527,-0.116017093,-0.136278314,-0.108917495,-0.08201245
12/29/2011,0.162183693,0.135686722,0.114858537,0.151455047,0.105818467,0.087498182
12/30/2011,0.001260436,-0.042980617,-0.028640537,-0.048057101,-0.029492947,-0.043419051
1/2/2012,0,0,0,0,0,0
1/3/2012,0.055938498,0.234205308,0.124317044,0.19175992,0.090986959,0.061870376
1/4/2012,0.006649057,0.056191406,0.017945433,-0.066683721,0.038693887,0.019189549
1/5/2012,-0.050112345,-0.007283536,0.016224859,0.027518136,0.022211552,-0.006330768
1/6/2012,-0.057296447,0.003624627,-0.021674434,-0.032368835,-0.020987067,-0.033218064
1/9/2012,-0.024508112,0.043001985,0.010551962,0.003984285,0.009442577,-0.061060598
1/10/2012,0.066586124,0.073328431,0.047931599,0.082270101,0.018149258,0.028347786
1/11/2012,-0.00911779,-0.006276623,-0.017804753,0.036216145,-0.035800947,-0.016600928
1/12/2012,0.024100307,0.060455585,0.013694179,0.042571841,0.009342226,0.045703045
1/13/2012,-0.058125509,0.003301196,-0.03777402,-0.043651359,-0.015539742,-0.02345902
1/16/2012,0,0,0,0,0,0
1/17/2012,0.022417598,0.057232859,-0.030601189,0.026829732,0.026439202,0.032423305
1/18/2012,0.029007781,0.0668675,0.045488394,0.152835539,-0.002766302,0.049116997
1/19/2012,0.027408614,0.050581221,0.061491679,0.068674718,0.025806446,0.002577469
1/20/2012,-0.047067881,0.031344417,0.02452257,-0.004256558,0.008960232,-0.099637728
1/23/2012,-0.054324848,0.002993538,-0.022531164,-0.048491742,-0.034604295,-0.017401958
1/24/2012,-0.043476626,-0.031927793,-0.009866162,-0.002725083,-0.028826729,-0.024271411
1/25/2012,0.079341137,0.113985695,0.088168201,0.005384002,0.083599312,0.047675863
1/26/2012,-0.039892608,-0.012920312,-0.025853631,-0.022699316,-0.046874285,-0.027908462
1/27/2012,0.029753224,-0.048738238,-0.018847556,0.043631511,-0.007432641,-0.017262888
1/30/2012,-0.038210018,-0.030856183,-0.020331104,-0.049752859,-0.005841493,-0.013856508
1/31/2012,0.067761219,0.005400871,-0.013078988,-0.034771664,0.009927123,-0.003247094
2/1/2012,0.071050043,0.104369767,0.085399417,0.034065175,0.112215024,0.094124768
2/2/2012,-0.019234527,0.04525817,0.041357275,0.007115722,0.025477589,0.027189185
2/3/2012,0.083952391,0.134688255,0.160213943,0.096377013,0.181018331,0.096152188
2/6/2012,0.025010661,0.006456456,0.025232558,0.035166754,-0.004984059,0.008099996
2/7/2012,0.01306911,0.008363198,0.014846013,0.028971236,-0.001507077,0.016439183
2/8/2012,0.058009512,0.058309709,0.03208146,-0.000564826,0.03969815,0.0438053
2/9/2012,0.032408984,0.029330082,-0.022324224,0.005394765,-0.018648558,0.012880441
2/10/2012,-0.055065708,-0.01658976,-0.083956654,-0.05806847,-0.085833968,0.004315257
2/13/2012,0.051557323,0.057852378,0.064854288,0.0716385,0.046685959,0.03852656
2/14/2012,-0.003762069,-0.004535356,-0.04271472,-0.005351282,-0.039211223,0.045238721
2/15/2012,-0.044961179,-0.062830428,-0.0554323,-0.067511226,-0.042963356,-0.055720081
2/16/2012,0.045973511,0.070969239,0.133971383,0.08995505,0.140426703,0.079520037
2/17/2012,0.013544017,0.054016132,0.03905801,0.029984952,0.043572178,0.039526366
2/20/2012,0,0,0,0,0,0
2/21/2012,0.041823147,-0.001087388,0.060282408,0.041868768,0.048990604,-0.011189132
2/22/2012,-0.044199342,-0.031244319,-0.04889074,-0.025181721,-0.072194613,-0.03603851
2/23/2012,0.04764447,0.035790374,0.075627497,0.064085436,0.079746161,0.040994984
2/24/2012,-0.00757394,-0.022127899,-0.001376639,0.039424014,0.018586198,0.015926262
2/27/2012,0.048202858,0.04543283,0.046892197,0.020964743,0.042154389,0.034108517
2/28/2012,0.052881103,0.047722456,0.029316152,0.026106142,0.0356071,0.071639408
2/29/2012,0.026134569,-0.078282134,-0.073779522,-0.073964134,-0.086531398,-0.049858341
3/1/2012,0.015335957,0.041613667,0.090058786,0.015972892,0.090722259,0.011600166
3/2/2012,0.009130772,-0.026786097,-0.034627481,-0.014230404,-0.055331246,-0.024924566
3/5/2012,-0.026391548,-0.073615727,-0.009209747,-0.031865692,-0.086092441,-0.080968077
3/6/2012,-0.105128528,-0.15245741,-0.143817535,-0.096090829,-0.160204744,-0.097850581
3/7/2012,0.036415532,0.059968257,0.047089978,0.033002642,0.092219414,0.074459259
3/8/2012,0.051151537,0.092896663,0.06196045,0.039385307,0.087259102,0.098166031
3/9/2012,0.067781955,-0.004519595,0.032476736,0.021662805,0.042282648,0.021500946
3/12/2012,-0.004836126,-0.042539937,0.015826413,0.012522119,-0.039208966,0.005862308
3/13/2012,0.165382369,0.13830943,0.159757404,0.102062255,0.132178828,0.1575759
3/14/2012,-0.018709623,-0.027933252,-0.014207527,-0.002636335,-0.025121934,0.022264601
3/15/2012,0.083758081,0.088582085,0.080078937,0.016015181,0.104475103,-0.000733844
