Date,Kshape,Kmeans,TSKM-E,Clarans,Kmedoids
2017-01-03,-0.00025117183410524696,8.470708465724003e-07,-6.2163370796493274e-06,1.6435939043883396e-07,0.00028359195034998174
2017-01-04,-0.0002794745646352421,9.635802622538977e-07,-7.158596931967499e-06,1.6904529407341025e-07,0.00032259828914791194
2017-01-05,-0.0002589174390132066,9.010671658914958e-07,-6.6133204897073055e-06,1.6502610843503705e-07,0.00030166944831769613
2017-01-06,-0.00029280933908488896,1.0296426432324051e-06,-7.523903223137387e-06,1.7032522273902547e-07,0.0003447153995906418
2017-01-09,-0.00023000895914647342,7.905362959015457e-07,-5.860994897510022e-06,1.594671069568217e-07,0.000264664674607011
2017-01-10,-0.0002289104752393811,7.859484663187904e-07,-5.8500818486979335e-06,1.5748268240891963e-07,0.0002631287091744717
2017-01-11,-0.0002742117680022251,9.449684106429282e-07,-6.957959021155344e-06,1.6681517356248858e-07,0.00031636720314213453
2017-01-12,-0.00024344807106221528,8.388466621198555e-07,-6.135504935417407e-06,1.6125892774690444e-07,0.00028083856494146166
2017-01-13,-0.0002596789386417617,8.979853752246746e-07,-6.576162169635923e-06,1.634567300889994e-07,0.00030063769161244454
2017-01-16,-0.0002596789386417617,8.979853752246746e-07,-6.576162169635923e-06,1.634567300889994e-07,0.00030063769161244454
2017-01-17,-0.0002236754141179987,7.929245524243173e-07,-5.579868614242338e-06,1.5697050911536208e-07,0.0002654642421142265
2017-01-18,-0.00024292123449239577,8.604875094204111e-07,-6.023411220075046e-06,1.600847828315334e-07,0.0002880837323534016
2017-01-19,-0.00024018567603429825,8.319963223622833e-07,-5.747085880928823e-06,1.562617021488093e-07,0.0002785451307850734
2017-01-20,-0.00026252702741718774,9.165786018487323e-07,-6.3019161744188715e-06,1.6094233091321874e-07,0.00030686254213463176
2017-01-23,-0.00023017426829262334,7.954264409035231e-07,-5.397936070800889e-06,1.5432283300792683e-07,0.00026630185261191644
2017-01-24,-0.0002883768697335333,1.0027276669188888e-06,-6.816872183056501e-06,1.6501350759463805e-07,0.00033570449966738346
2017-01-25,-0.000362255864682121,1.2749943545676257e-06,-8.787881138516296e-06,1.7713676247391643e-07,0.0004268570181114651
2017-01-26,-0.0003702620471379352,1.2902482349251252e-06,-8.906021912425536e-06,1.7782410098987874e-07,0.0004319638845542106
2017-01-27,-0.00035023211186310224,1.2196290887808276e-06,-8.360024761843478e-06,1.7401678506456885e-07,0.00040832120877549685
2017-01-30,-0.00026625190690390946,9.198909561589633e-07,-6.1730845496967574e-06,1.6071388333672746e-07,0.00030797148954191133
2017-01-31,-0.00024248701219157834,8.696738466701333e-07,-6.117751786593425e-06,1.6257183695926227e-07,0.00029719487442407994
2017-02-01,-0.00023996408050270618,8.447231614902316e-07,-5.8367565278653646e-06,1.6109329331786463e-07,0.0002969204339016982
2017-02-02,-0.00024478276064330754,8.774083387942155e-07,-6.142117403787084e-06,1.635732461949902e-07,0.00029674143785764245
2017-02-03,-0.0003089189061200328,1.1167117225740685e-06,-7.64732341483712e-06,1.7361061490996726e-07,0.0003214885521888248
2017-02-06,-0.0002840814396461341,1.0164966652216147e-06,-6.92876417217593e-06,1.7068449118062713e-07,0.0003153324840375688
2017-02-07,-0.00028093638411096436,1.0160469466654906e-06,-6.7669460854561465e-06,1.7145391313451891e-07,0.00031541515148220844
2017-02-08,-0.0002796882464762417,1.030393588446877e-06,-6.99166374738313e-06,1.7318529305328547e-07,0.0003134111053448194
2017-02-09,-0.0003435422597952399,1.271313266398935e-06,-8.514924826812935e-06,1.7978391412935458e-07,0.00033356072541697594
2017-02-10,-0.0003858197921740776,1.4469689817968404e-06,-9.75410748619742e-06,1.85769130677288e-07,0.00034553538013855356
2017-02-13,-0.0004458629076295672,1.6897171266532328e-06,-1.1275498699450431e-05,1.9379249809970546e-07,0.00036404790712206685
2017-02-14,-0.0004987834407333097,1.9012570945529799e-06,-1.2619653872035866e-05,1.9819737713687497e-07,0.00037649710144813505
2017-02-15,-0.0005661899192842978,2.201379200006307e-06,-1.4411317467215007e-05,2.047932006969612e-07,0.0003908155149121866
2017-02-16,-0.0005240033237477643,2.0480247079128775e-06,-1.3241476686120729e-05,2.0454344329061846e-07,0.0003861348197836162
2017-02-17,-0.0005418508911037902,2.1386169426044486e-06,-1.3683858023351641e-05,2.0667188966320896e-07,0.0003901976196581845
2017-02-20,-0.0005418508911037902,2.1386169426044486e-06,-1.3683858023351641e-05,2.0667188966320896e-07,0.0003901976196581845
2017-02-21,-0.0006307845560087265,2.5531252559307626e-06,-1.6383457323569543e-05,2.1720192491373542e-07,0.0004081080582726544
2017-02-22,-0.0005765935085432317,2.3411454136258635e-06,-1.4828606442025487e-05,2.1461924475601763e-07,0.00040137685694301845
2017-02-23,-0.0005667129617340761,2.3319713748910935e-06,-1.5057909048167852e-05,2.1833124501773672e-07,0.00039863847017434096
2017-02-24,-0.000547205362584567,2.317028329480406e-06,-1.5156562353699355e-05,2.216456535853278e-07,0.00039536079647301106
2017-02-27,-0.000589264516988718,2.4854521959236188e-06,-1.63348915211434e-05,2.2409942734163138e-07,0.00040359519214239973
2017-02-28,-0.0005287535358517824,2.1675566811606496e-06,-1.4657477924680875e-05,2.2133462290467793e-07,0.0003519743637183432
2017-03-01,-0.0007886274187285457,3.2498196633148295e-06,-2.1861393252322314e-05,2.4198040533017576e-07,0.0005277154771251955
2017-03-02,-0.0006158314705541724,2.5214692609771383e-06,-1.7071349074631654e-05,2.3181257075721512e-07,0.0004094437513359829
2017-03-03,-0.0006268542627215184,2.5909608841276697e-06,-1.7376909835754413e-05,2.3292549963196132e-07,0.0004207280098076304
2017-03-06,-0.0005539015899233534,2.2912637818663552e-06,-1.53546024305415e-05,2.265805705724913e-07,0.00037206229426095614
2017-03-07,-0.0004957709858536158,2.051794516151354e-06,-1.3743174821782426e-05,2.219038588340735e-07,0.0003331765556951699
2017-03-08,-0.00046560345952210617,2.025286736992618e-06,-1.2906906463720264e-05,2.188347399030344e-07,0.00032887214290445733
2017-03-09,-0.00047012387056883514,2.0248385769927004e-06,-1.303221593332254e-05,2.1846827748409497e-07,0.00032879936933771005
2017-03-10,-0.0005268016294236102,2.281288877125179e-06,-1.4603369491465596e-05,2.2608488078395895e-07,0.0003704425392714135
2017-03-13,-0.0005480765086169106,2.3642157916912013e-06,-1.5193126440558539e-05,2.2781728485839675e-07,0.0003839084607133718
2017-03-14,-0.00047127113590857833,2.0385314369712873e-06,-1.3064019061341243e-05,2.2060300339659993e-07,0.000331022857064853
2017-03-15,-0.0006085366003715682,2.6156593357928302e-06,-1.6869129341967953e-05,2.3585358296069302e-07,0.0004247386185659759
2017-03-16,-0.0005592145869125207,2.406856766210667e-06,-1.5501883026891865e-05,2.2967489007749226e-07,0.00039083263021964863
2017-03-17,-0.0004710813197678958,2.070598406005989e-06,-1.3058757203588707e-05,2.2199757771155908e-07,0.0003362299878035618
2017-03-20,-0.00043460408407373203,1.925631825402497e-06,-1.2047578571791415e-05,2.1778397950722087e-07,0.0003126898790664669
2017-03-21,-0.0002449449309848857,1.0343908709902534e-06,-6.790072642993823e-06,2.002200449930283e-07,0.00016796749622155488
2017-03-22,-0.0002582969766932045,1.1031541874411805e-06,-7.160202206106329e-06,2.0332881438382517e-07,0.0001791334900639943
2017-03-23,-0.00025158702809836034,1.0771348750362937e-06,-6.974196975434469e-06,2.0143424902602665e-07,0.00017490839597178584
2017-03-24,-0.00024947220365812345,1.0730574103948493e-06,-6.915572322461866e-06,2.0120671391333204e-07,0.00017424628501744253
2017-03-27,-0.00023466270102791571,1.022255787081889e-06,-6.505040868467728e-06,1.985201293648447e-07,0.0001659969648511696
2017-03-28,-0.000299193156110873,1.3004587455219216e-06,-8.293877550806612e-06,2.0869584255443472e-07,0.0002111723967706977
2017-03-29,-0.0003152272414989554,1.3717586476634597e-06,-8.738355434514127e-06,2.0878357067955248e-07,0.00022275028901571627
2017-03-30,-0.00035017393111079167,1.5335642814154325e-06,-9.70710608447621e-06,2.1275800137844067e-07,0.0002490247737758557
2017-03-31,-0.0003193766513283428,1.3618283373014688e-06,-8.715726554611532e-06,2.082133480293944e-07,0.00022735923217888284
2017-04-03,-0.0003007901913853461,1.271448434797867e-06,-8.14408569835619e-06,2.0516789380532333e-07,0.00021822813017504885
2017-04-04,-0.0003054664639932667,1.2714455957412228e-06,-8.28351613420657e-06,2.052131458706813e-07,0.00021725047299115438
2017-04-05,-0.0002756421540764922,1.1108061073665478e-06,-7.311059156231503e-06,2.0012516735123364e-07,0.00019619529028244421
2017-04-06,-0.00029694673549417,1.2013647821432157e-06,-7.930463879627104e-06,2.0435583627174447e-07,0.00020556690013025155
2017-04-07,-0.0002806606727846729,1.1417405730426595e-06,-7.543379242479183e-06,2.0100795822063814e-07,0.00020349206548740027
2017-04-10,-0.0002851075657319744,1.1384443903887117e-06,-7.67347964326513e-06,2.015445280095455e-07,0.00020075065671899968
2017-04-11,-0.00027189582428720297,1.077078973156863e-06,-7.307734677453026e-06,1.9919057685136814e-07,0.00019474365615255876
2017-04-12,-0.00023764557521226435,8.802125716236745e-07,-6.0288274707903915e-06,1.924214319581235e-07,0.00016393731543086295
2017-04-13,-0.00018226521291870532,6.751837370722562e-07,-4.560234299110903e-06,1.815047338549564e-07,0.0001444280427067801
2017-04-14,-0.00018226521291870532,6.751837370722562e-07,-4.560234299110903e-06,1.815047338549564e-07,0.0001444280427067801
2017-04-17,-0.00024585646745254745,9.475586926522354e-07,-6.2605328174721255e-06,1.9667153392985607e-07,0.00017898451582766276
2017-04-18,-0.00021728685840454603,8.470580363225662e-07,-5.59757562866953e-06,1.9064634056880903e-07,0.0001732551268733463
2017-04-19,-0.00020836057880324512,8.388843659877628e-07,-5.413408870112289e-06,1.891262521933181e-07,0.0001757291420263302
2017-04-20,-0.000272005489342733,1.1468473534284387e-06,-7.270134980233934e-06,2.0394135314579896e-07,0.0002163039453005043
2017-04-21,-0.00024387774641960447,1.0155958552618763e-06,-6.514542139811448e-06,1.9843055383465926e-07,0.00020183777282812933
2017-04-24,-0.0003477266079750614,1.5038084225612819e-06,-9.430884327065473e-06,2.180458953656439e-07,0.0002582908059311104
2017-04-25,-0.00041371471769788607,1.811514854151509e-06,-1.1353786144302418e-05,2.2816409596987285e-07,0.0002877253023806473
2017-04-26,-0.000421173555829402,1.8410729988777908e-06,-1.1482203269206625e-05,2.3024945578673452e-07,0.0002832240499216016
2017-04-27,-0.0004419708290415386,1.9485280596966222e-06,-1.2007147091399962e-05,2.3274030908913086e-07,0.00028712575968862055
2017-04-28,-0.0003986172295368011,1.832498308515443e-06,-1.0981469899291995e-05,2.2829607011688015e-07,0.0002821237037841033
2017-05-01,-0.0004027336843475783,1.8296459335231901e-06,-1.1365178008016919e-05,2.3293211350505567e-07,0.00028265053288843245
2017-05-02,-0.0004018286648771344,1.805771870691064e-06,-1.166628380860492e-05,2.3706744881758288e-07,0.00028221550199209036
2017-05-03,-0.0004050526248042034,1.8041412091120882e-06,-1.1255649724344831e-05,2.345300192563581e-07,0.00027860298236701524
2017-05-04,-0.0003961700963944589,1.8476165682567288e-06,-1.1713348669340322e-05,2.3589390640664894e-07,0.00028332468218178074
2017-05-05,-0.0004471344638296357,1.985241071057977e-06,-1.3249787123811442e-05,2.4244413710813346e-07,0.0002969328951187532
2017-05-08,-0.0004498487606972253,1.975649533836363e-06,-1.3117614043882591e-05,2.4246774939382047e-07,0.0002970363278725529
2017-05-09,-0.00042919573351622253,1.868757707217297e-06,-1.2843818803968423e-05,2.4589505209984427e-07,0.00029052469845112225
2017-05-10,-0.000450165337394851,1.9331718710769666e-06,-1.313020624431417e-05,2.4516965951831793e-07,0.0002955862670476925
2017-05-11,-0.00041883417242050575,1.872572253054459e-06,-1.2262339487397592e-05,2.400739347664454e-07,0.0002925025509069572
2017-05-12,-0.0003928279026865738,1.8276303800669511e-06,-1.1634207839083631e-05,2.3650609282517773e-07,0.0002898474167815314
2017-05-15,-0.00044826698855600345,2.0160568133577134e-06,-1.3636017949371076e-05,2.447947831482088e-07,0.00030709199419855254
2017-05-16,-0.0004239855212866748,1.9256464445263934e-06,-1.2916751359449652e-05,2.4465553546713187e-07,0.0003005555075101332
2017-05-17,-0.00023297239569586265,1.427812791887072e-06,-5.391958643492994e-06,2.027722801179606e-07,0.0002537031921664834
