Date,Kshape,Kmeans,TSKM-E,Clarans,Kmedoids
2014-03-12,0.00039403542880970567,0.000723520940926583,0.00392368107576813,0.00392368107576813,0.000723520940926583
2014-03-13,-0.04212333152513637,-0.042111246836915105,-0.03639272086533005,-0.03639272086533005,-0.042111246836915105
2014-03-14,-0.013511058163392561,-0.01241518880850722,-0.011975346799763815,-0.011975346799763815,-0.01241518880850722
2014-03-17,0.038256797211790816,0.036958989875744176,0.03738041240842269,0.03738041240842269,0.036958989875744176
2014-03-18,0.02613522935661072,0.026351956110266923,0.0242633268057737,0.0242633268057737,0.026351956110266923
2014-03-19,-0.024063410726455375,-0.0241272585872599,-0.025052726141795108,-0.025052726141795108,-0.0241272585872599
2014-03-20,0.02203421855467695,0.022733664044720762,0.023830139046889243,0.023830139046889243,0.022733664044720762
2014-03-21,-0.030976212402490395,-0.028422426190763926,-0.028022477033305848,-0.028022477033305848,-0.028422426190763926
2014-03-24,-0.015356630399864034,-0.013085093336814069,-0.011392015231724227,-0.011392015231724227,-0.013085093336814069
2014-03-25,0.02443784588295812,0.02223868079620866,0.022484857023187855,0.022484857023187855,0.02223868079620866
2014-03-26,-0.024602083589596615,-0.027138465313061716,-0.025649268977109653,-0.025649268977109653,-0.027138465313061716
2014-03-27,-0.0008891383208075285,-0.0029492370753851447,-0.001068026992884369,-0.001068026992884369,-0.0029492370753851447
2014-03-28,0.016488847973680557,0.018772551907901194,0.015369052866937627,0.015369052866937627,0.018772551907901194
2014-03-31,0.033806573478578836,0.03092598393901906,0.033806573478578836,0.037052061566177186,0.042074840886654086
2014-04-01,0.023280718667584115,0.017451585467708183,0.023280718667584115,0.019146713323215325,-0.0005929048185422803
2014-04-02,0.011699464376397573,0.010070490411863128,0.011699464376397573,0.011236023856864457,0.00643717700957354
2014-04-03,-0.004283938493244178,-0.00030478010732181825,-0.004283938493244178,-0.0030755276836230486,0.0003400938945929151
2014-04-04,-0.04485870552288277,-0.03515986031098767,-0.04485870552288277,-0.041165525875838695,-0.02431583506184725
2014-04-07,-0.04797929633789766,-0.04301212435391546,-0.04797929633789766,-0.0453628734831146,-0.026048872234232832
2014-04-08,0.01889802159449782,0.023654224248946205,0.01889802159449782,0.017932658714992847,0.012543875388432352
2014-04-09,0.040772058921443685,0.03379557218724992,0.040772058921443685,0.0393863688407341,0.0323106893743564
2014-04-10,-0.08472329589482948,-0.07514331105862879,-0.08472329589482948,-0.08143196617747983,-0.0700832566707783
2014-04-11,-0.03745313126966241,-0.03137968573496278,-0.03745313126966241,-0.03604486282218533,-0.02753137056882627
2014-04-14,0.03386361364063196,0.03486126472352905,0.03386361364063196,0.031707221487280286,0.027460771693306168
2014-04-15,0.03160722198905405,0.033690324094680396,0.03160722198905405,0.03374127572244711,0.03635588977258026
2014-04-16,0.03869275657010123,0.03770415759906465,0.03869275657010123,0.038386179418508436,0.02975842407810872
2014-04-17,0.004816811980963584,0.0019985695252881445,0.004816811980963584,0.0020505999050434835,-0.010469320587667846
2014-04-18,0.0,0.0,0.0,0.0,0.0
2014-04-21,0.013213745510543181,0.013275961860243204,0.013213745510543181,0.01169376793976068,0.010299495455789558
2014-04-22,0.019303767396284147,0.01625096209219473,0.019303767396284147,0.018328760081467967,0.018747567522333752
2014-04-23,-0.007302029379432322,-0.005102415929656398,-0.007302029379432322,-0.005314271133509792,-0.0038400385309518533
2014-04-24,0.009697447430499044,0.011100361811425817,0.009697447430499044,0.009004068620016235,0.008726772074082654
2014-04-25,-0.03210142003939707,-0.02272330381255005,-0.03210142003939707,-0.0269072126020517,-0.0027304949502671427
2014-04-28,0.007942311010886039,0.011405439781939685,0.007942311010886039,0.007693631202958212,0.016235000549333183
2014-04-29,0.020920961256487475,0.01515564002119572,0.020920961256487475,0.018800903258386424,0.007099826811904066
2014-04-30,0.01171774737158033,0.011840894516518584,0.01171774737158033,0.010929964707412356,0.011799449527347057
2014-05-01,0.003897499360021329,0.004311397270991241,0.003897499360021329,0.004035628157648314,0.005922005603117839
2014-05-02,-0.0030255842606031302,-0.0069820293206442835,-0.0030255842606031302,-0.0021541041422445378,-0.0006962457408725818
2014-05-05,0.00324589157602198,0.004786483656491234,0.00324589157602198,0.003945692399489987,-0.00020083601271159043
2014-05-06,-0.04199433528717443,-0.04378208152172135,-0.04199433528717443,-0.041218992861805824,-0.045940654494393066
2014-05-07,0.024797934663913918,0.0237736711650122,0.024797934663913918,0.024114004847532462,0.02226582239767533
2014-05-08,0.002615110449601829,0.004824585263368903,0.002615110449601829,0.000905121402067334,0.009693151264396387
2014-05-09,0.008517089833045494,0.00917589067678225,0.008517089833045494,0.00785089653643286,0.010876966144992402
2014-05-12,0.04169317008952635,0.04272001709389214,0.04169317008952635,0.04196021184977221,0.03689124385447293
2014-05-13,0.0005710323545042866,0.0008601242607913777,0.0005710323545042866,0.0005691706479463521,-0.0011256473294407338
2014-05-14,-0.025148022599310857,-0.02344673771150063,-0.025148022599310857,-0.02462902832259666,-0.02834224636026737
2014-05-15,-0.03538768363288597,-0.03475353491570499,-0.03538768363288597,-0.0354976422985673,-0.03332357937345479
2014-05-16,0.015378087591441107,0.016600296857776167,0.015378087591441107,0.014763439275936865,0.02098838604730707
2014-05-19,0.016866093971945034,0.018133990126156276,0.016866093971945034,0.01738372992491859,0.014325355284418228
2014-05-20,-0.027733727934672183,-0.027751946518826558,-0.027733727934672183,-0.026894300144128414,-0.024274246902603783
2014-05-21,0.03318906811657246,0.03126552832605126,0.03318906811657246,0.0337790113348108,0.031013861920714893
2014-05-22,0.011349230684622175,0.012228566243223767,0.011349230684622175,0.011237139245997152,0.010162053226968795
2014-05-23,0.018970647424022616,0.01971836051483206,0.018970647424022616,0.018659819956807558,0.021007883486855783
2014-05-26,0.0,0.0,0.0,0.0,0.0
2014-05-27,0.024935722045904656,0.026434934060383768,0.024935722045904656,0.02497458291018138,0.025078588267456244
2014-05-28,-0.005177091339131143,-0.006710889693727221,-0.005177091339131143,-0.004905506211472592,-0.006860197005847714
2014-05-29,0.01982805881112061,0.02010389247762656,0.01982805881112061,0.02001697863102908,0.0201022382737191
2014-05-30,0.014472746721985954,0.013855579360090622,0.013855579360090622,0.01478685780269025,0.014781555288219232
2014-06-02,0.00514633653567269,0.005007448056283988,0.005007448056283988,0.003836000183554221,0.004595177679083131
2014-06-03,0.000930406465419104,-0.0010912111692303768,-0.0010912111692303768,0.0011057880958113238,-0.0008929463953229117
2014-06-04,0.00875866255693911,0.009476078061166002,0.009476078061166002,0.007756339433070997,0.00976701887466946
2014-06-05,0.027521396049597146,0.02582751845745133,0.02582751845745133,0.021436817020039092,0.02642540594452588
2014-06-06,0.013447528319925909,0.016084850618497428,0.016084850618497428,0.008056823177372495,0.014977478915796804
2014-06-09,-0.0017165992701764546,0.0006325407159389196,0.0006325407159389196,-0.003865132636072119,-0.0004227461620420446
2014-06-10,-0.002653381050357606,-0.0011912016750425776,-0.0011912016750425776,-0.0006798423688002296,-0.002070102106679158
2014-06-11,-0.023769315585894003,-0.020096645481542226,-0.020096645481542226,-0.021151015075343827,-0.021275433308852343
2014-06-12,-0.024734223378104304,-0.028736053058683497,-0.028736053058683497,-0.019042959943061367,-0.027277250234206935
2014-06-13,0.006610595390400885,0.004265163592787406,0.004265163592787406,0.0026345208212769037,0.0049609350567914635
2014-06-16,0.00468737474425598,0.002573581435663266,0.002573581435663266,0.003198522049622678,0.003935317605197912
2014-06-17,0.012251505913390075,0.012552947595785244,0.012552947595785244,0.010238778324472961,0.012601064820953127
2014-06-18,0.04214296215190021,0.03668401621582768,0.03668401621582768,0.0369861054490579,0.03943125101538658
2014-06-19,0.010875254575095455,0.010257637856108922,0.010257637856108922,0.010711889236146912,0.010250553071031048
2014-06-20,-0.019559712058123773,-0.014122329252159295,-0.014122329252159295,-0.015790291583418353,-0.018397672418654275
2014-06-23,-0.008727722783414894,-0.010472030857182069,-0.010472030857182069,-0.010040420020749842,-0.009246328485329539
2014-06-24,-0.012857925555504286,-0.01615477126847849,-0.01615477126847849,-0.006445550600384878,-0.014494916742990294
2014-06-25,0.012606481369923418,0.011242115665057487,0.011242115665057487,0.009093099406237195,0.01129752132603732
2014-06-26,-0.0032987997309009056,-0.005461487107217509,-0.005461487107217509,-0.0037625668913202665,-0.004935375346536232
2014-06-27,0.009227021202918436,0.007595101311996804,0.007595101311996804,0.00640591878041253,0.008676877358523547
2014-06-30,0.004030916297323683,0.00814142619453549,0.004030916297323683,0.0037914888746951275,0.00814142619453549
2014-07-01,0.005704457084450568,0.0069735376802867715,0.005704457084450568,0.009281993195659562,0.0069735376802867715
2014-07-02,-0.017591329950652906,-0.02070552597023482,-0.017591329950652906,-0.01550052826208504,-0.02070552597023482
2014-07-03,0.009171007871931196,0.005112968359600597,0.009171007871931196,0.010636331291047121,0.005112968359600597
2014-07-04,0.0,0.0,0.0,0.0,0.0
2014-07-07,-0.006596393805838585,-0.006267007990796481,-0.006596393805838585,-0.006865418618851887,-0.006267007990796481
2014-07-08,-0.009668420478172138,-0.01248863143678789,-0.009668420478172138,-0.013405466594784005,-0.01248863143678789
2014-07-09,0.013886400823592026,0.011380130554077116,0.013886400823592026,0.01300931221947163,0.011380130554077116
2014-07-10,-0.01029309126866016,-0.012215214918652809,-0.01029309126866016,-0.012026133181728746,-0.012215214918652809
2014-07-11,-0.0022528048231050305,-0.008364101126784944,-0.0022528048231050305,-0.001580625233490865,-0.008364101126784944
2014-07-14,0.0027282526814089002,0.010545408850070359,0.0027282526814089002,0.008645292772580778,0.010545408850070359
2014-07-15,-0.004612598178814642,0.006074801858517972,-0.004612598178814642,-0.0007861354064107673,0.006074801858517972
2014-07-16,0.012471123058540187,0.025884736473072812,0.012471123058540187,0.016845257944745,0.025884736473072812
2014-07-17,-0.04171222694660545,-0.05118299888105229,-0.04171222694660545,-0.045864021641950636,-0.05118299888105229
2014-07-18,0.036719330990361655,0.036572055225844335,0.036719330990361655,0.037531132345817696,0.036572055225844335
2014-07-21,-0.009362986097691692,-0.003296804717633143,-0.009362986097691692,-0.007291553285918568,-0.003296804717633143
2014-07-22,0.004751569549599655,0.016463360684225742,0.004751569549599655,0.010084554789815306,0.016463360684225742
2014-07-23,-0.0007219968613151675,0.01127297111381287,-0.0007219968613151675,0.0031577178057231267,0.01127297111381287
2014-07-24,0.005024022920934697,0.005357711283554485,0.005024022920934697,0.004181540948538528,0.005357711283554485
2014-07-25,-0.02537225514261496,-0.022169283450463574,-0.02537225514261496,-0.022322120966537896,-0.022169283450463574
2014-07-28,0.006051493687692849,0.013673523078047438,0.006051493687692849,0.006259710061342922,0.013673523078047438
2014-07-29,-0.026560412501277858,-0.019022720904617763,-0.026560412501277858,-0.023656983709201537,-0.019022720904617763
2014-07-30,-0.023636103156539384,-0.01740216973259734,-0.023636103156539384,-0.01832627239394345,-0.01740216973259734
2014-07-31,-0.07680790132027417,-0.07632226897345146,-0.07680790132027417,-0.07641138902300756,-0.07933492401875528
2014-08-01,-0.008246458741584592,-0.0024011622565368934,-0.008246458741584592,0.0007600750493348037,-0.0005630512455164912
2014-08-04,0.021279923518852124,0.019499698064816728,0.021279923518852124,0.01853183095942905,0.027712954878732876
2014-08-05,-0.048059107508503146,-0.04211351524348499,-0.048059107508503146,-0.03715179253450986,-0.04174601658483476
2014-08-06,-0.009313266124195543,-0.004111189536810221,-0.009313266124195543,0.0003486462071572781,0.0059200556793170215
2014-08-07,0.000412905744891847,-0.0067636724228062745,0.000412905744891847,-0.013319817656432139,-0.026351075249732472
2014-08-08,0.060755364311193945,0.05712798266885424,0.060755364311193945,0.05346634457383859,0.052838711796061415
2014-08-11,0.0034567875515992327,0.007000847996227635,0.0034567875515992327,0.009518382993223152,0.010681773251252035
2014-08-12,-0.009089826857725363,-0.007934382489866245,-0.009089826857725363,-0.006294554409376056,-0.01112707403924444
2014-08-13,0.021511611777414383,0.02305320715502864,0.021511611777414383,0.024846007879804972,0.027965541761160662
2014-08-14,0.012800359354919985,0.01565449678667682,0.012800359354919985,0.018865431317686733,0.01445144223975
2014-08-15,0.00638154735223195,0.005183721801752564,0.00638154735223195,0.0029548965925872478,0.007652758447492917
2014-08-18,0.02448971014166736,0.026991147741749447,0.02448971014166736,0.03036303941793494,0.031358538899248015
2014-08-19,0.024757881056046233,0.022149244253118105,0.024757881056046233,0.01938552459351761,0.01929338049367977
2014-08-20,0.016372639635718025,0.014549567295195664,0.016372639635718025,0.01327490532773852,0.011900534892586918
2014-08-21,0.010679517552549313,0.009027640483482646,0.010679517552549313,0.009037935405179973,0.0031105194429458765
2014-08-22,-0.016294173552056136,-0.014076891642356912,-0.016294173552056136,-0.012026525965864295,-0.011626641583414822
2014-08-25,0.02715496450445116,0.026019108292280956,0.02715496450445116,0.025394897131287848,0.025895765897373656
2014-08-26,-0.008912656428531791,-0.006938612594309134,-0.008912656428531791,-0.004497116314529928,0.004748089013058088
2014-08-27,0.007015864121157987,0.005149351718756865,0.007015864121157987,0.0028530027392095593,-0.0029230671007726646
2014-08-28,0.004129327280439252,0.0028712995366471424,0.004129327280439252,0.001040357346465412,-0.0011423129692805765
2014-08-29,0.012427979837558372,0.01525488007709356,0.012427979837558372,0.01157784459065045,0.010176027273881984
2014-09-01,0.0,0.0,0.0,0.0,0.0
2014-09-02,-0.008719665085505857,-0.008774853490405812,-0.008719665085505857,-0.006130557651740641,-0.0023024619130670386
2014-09-03,0.004143588990944865,0.004635896945982516,0.004143588990944865,0.0031342047306819965,0.0009316887709164656
2014-09-04,-0.009090045488792362,-0.002850351186549721,-0.009090045488792362,-0.00741020702027457,-0.0029447649501230786
2014-09-05,0.0235770764748024,0.030013784312507407,0.0235770764748024,0.02157923600416011,0.020601229013048537
2014-09-08,-0.01802219743082563,-0.01175539765618315,-0.01802219743082563,-0.01780397101130594,-0.01455899387862855
2014-09-09,-0.022867148477767413,-0.02375925467425496,-0.022867148477767413,-0.022820828882580226,-0.024396913853770744
2014-09-10,0.012396782682943098,0.013440588098552652,0.012396782682943098,0.01298279441789615,0.012923389205269614
2014-09-11,0.0029648161990418,0.008304869405169809,0.0029648161990418,0.0027831697613921328,0.003954017078330625
2014-09-12,-0.031887874010082105,-0.03640780599247724,-0.031887874010082105,-0.029097030675702875,-0.025917417644635222
2014-09-15,0.0007235803020877682,-0.0006705670965808723,0.0007235803020877682,0.0017771935740372477,-0.0002617547293991523
2014-09-16,0.03852174753388374,0.0413549918950399,0.03852174753388374,0.03607922604187609,0.0331919230442587
2014-09-17,-0.0023966192039553947,-0.001292680306391668,-0.0023966192039553947,-0.0013002959540414749,0.0010483790133916596
2014-09-18,0.010525393846111567,0.008110989479299916,0.010525393846111567,0.012493276418027707,0.014285656085013506
2014-09-19,-0.015018029524971995,-0.012571135905273315,-0.015018029524971995,-0.016127282861747038,-0.016343326352203466
2014-09-22,-0.03291505962448431,-0.02133549533819493,-0.03291505962448431,-0.03240770680242238,-0.03268908829584171
2014-09-23,-0.0230813067509471,-0.019764485974598147,-0.0230813067509471,-0.024592552168601622,-0.025652050617074696
2014-09-24,0.03581246641591663,0.03324733800082068,0.03581246641591663,0.03583026347767818,0.03442882139072544
2014-09-25,-0.059734510271426955,-0.057304559837608175,-0.059734510271426955,-0.06000497371266363,-0.059874322924041205
2014-09-26,0.0279896577195116,0.0192306026931304,0.0279896577195116,0.02887421691461505,0.02927267208553395
2014-09-29,-0.005291639352552955,0.0038122173955744756,-0.005291639352552955,-0.00641508499880604,-0.006210250063949004
2014-09-30,-0.011021107494220476,-0.010031245507011462,-0.011021107494220476,-0.009154591483195562,-0.010031245507011462
2014-10-01,-0.036880116085721296,-0.041624497833294694,-0.036880116085721296,-0.04466434152951689,-0.041624497833294694
2014-10-02,-6.424541677984095e-05,0.0008256186947931819,-6.424541677984095e-05,0.0004418072214747949,0.0008256186947931819
2014-10-03,0.05338726512742956,0.046661874845139506,0.05338726512742956,0.04866284235099178,0.046661874845139506
2014-10-06,-0.01304342705846457,-0.009666594477201649,-0.01304342705846457,-0.009818866019059996,-0.009666594477201649
2014-10-07,-0.05641001549768879,-0.05543868838064844,-0.05641001549768879,-0.05889354701903419,-0.05543868838064844
2014-10-08,0.0815963064121994,0.07512864385729683,0.0815963064121994,0.07635873474305108,0.07512864385729683
2014-10-09,-0.08272489536322299,-0.08321124656832185,-0.08272489536322299,-0.08285231790974386,-0.08321124656832185
2014-10-10,-0.0248721969435202,-0.029750541971905207,-0.0248721969435202,-0.03465327564267192,-0.029750541971905207
2014-10-13,-0.06028871987426459,-0.05764432701018778,-0.06028871987426459,-0.057908575581032684,-0.05764432701018778
2014-10-14,0.02277507284587902,0.018099518393562056,0.02277507284587902,0.016888205664397783,0.018099518393562056
2014-10-15,-0.03202011785783964,-0.03433572404652969,-0.03202011785783964,-0.03477930251340074,-0.03433572404652969
2014-10-16,0.0042990046912905035,0.005642838883940389,0.0042990046912905035,0.0037922402675670515,0.005642838883940389
2014-10-17,0.052583496830100766,0.04993664046525369,0.052583496830100766,0.051985167096369446,0.04993664046525369
2014-10-20,0.04281279690665226,0.03954052020563714,0.04281279690665226,0.037224911552883586,0.03954052020563714
2014-10-21,0.0715208467361378,0.06988396696711596,0.0715208467361378,0.07327516730041131,0.06988396696711596
2014-10-22,-0.02052758568936761,-0.024067597537431866,-0.02052758568936761,-0.025632592445832693,-0.024067597537431866
2014-10-23,0.05446811392035189,0.04870717381000676,0.05446811392035189,0.05095462893345274,0.04870717381000676
2014-10-24,0.03161718633546624,0.028410859456495963,0.03161718633546624,0.03094977575545349,0.028410859456495963
2014-10-27,0.0004140261643479023,-0.0037040011055568135,0.0004140261643479023,-0.0023600038693395186,-0.0037040011055568135
2014-10-28,0.04278357541133218,0.045742769950584884,0.04278357541133218,0.04649760882880123,0.045742769950584884
2014-10-29,-0.011789047072912999,-0.007542664658966071,-0.011789047072912999,-0.0063256843600131354,-0.007542664658966071
2014-10-30,0.0509470946530282,0.03787444995752193,0.0509470946530282,0.036538680047370285,0.03787444995752193
2014-10-31,0.03010784334978928,0.027448572668748023,0.03010784334978928,0.03253553372750563,0.027448572668748023
2014-11-03,0.003768650242156029,0.007642796742731272,0.003768650242156029,0.004931739867604437,0.007642796742731272
2014-11-04,-0.007093287606545533,-0.004511438952865908,-0.007093287606545533,-0.00962681310719608,-0.004511438952865908
2014-11-05,0.01611699594137108,0.022480446492756,0.01611699594137108,0.03514576780486645,0.022480446492756
2014-11-06,0.027052715832145104,0.01567007884113929,0.027052715832145104,-0.0067067072786379115,0.01567007884113929
2014-11-07,-0.006547471276162512,-0.002841674055456637,-0.006547471276162512,0.016008637226167476,-0.002841674055456637
2014-11-10,0.0189625577978775,0.020928416382091405,0.0189625577978775,0.00785694490735047,0.020928416382091405
2014-11-11,0.0048324609358959035,0.0015114592805672655,0.0048324609358959035,-0.0057058101123287595,0.0015114592805672655
2014-11-12,0.004629262319148104,-0.003911641168642615,0.004629262319148104,-0.018357971326673096,-0.003911641168642615
2014-11-13,0.006238014986717899,0.0022519456949354182,0.006238014986717899,-0.00980871885120329,0.0022519456949354182
2014-11-14,-0.008708235761237098,-0.012928943168755576,-0.008708235761237098,0.0015015495697109737,-0.012928943168755576
2014-11-17,0.009016798885572946,0.014242796278635077,0.009016798885572946,0.007745443367919968,0.014242796278635077
2014-11-18,0.029172228404740062,0.02811875603010043,0.029172228404740062,0.008856420119435073,0.02811875603010043
2014-11-19,-0.0002071379742756472,-0.0015812726986902898,-0.0002071379742756472,-0.004967796673443366,-0.0015812726986902898
2014-11-20,-0.001612471596507875,-0.004659717154173155,-0.001612471596507875,0.006247992892295073,-0.004659717154173155
2014-11-21,0.02095963109070987,0.0198913928086686,0.02095963109070987,0.015953003412996325,0.0198913928086686
2014-11-24,0.016373620011281006,0.011848009530641058,0.016373620011281006,-0.001975629505209384,0.011848009530641058
2014-11-25,0.008198359861450705,0.005902522409074822,0.008198359861450705,-0.009163001940673305,0.005902522409074822
2014-11-26,0.008579797082743404,0.011142556958086565,0.008579797082743404,0.006195401532465522,0.011142556958086565
2014-11-27,0.0,0.0,0.0,0.0,0.0
2014-11-28,-0.056477932322716556,-0.03355500284890473,-0.06546486003144977,-0.015494983505837468,-0.06546486003144977
2014-12-01,-0.01967553042722182,-0.017343505983144842,-0.018902117435071208,-0.018120414972614008,-0.018902117435071208
2014-12-02,0.03584477788995412,0.036893538104385185,0.03992388890732168,0.031487645812529455,0.03992388890732168
2014-12-03,0.024797760880088737,0.01975780259669613,0.03156305275359398,0.01129157641809597,0.03156305275359398
2014-12-04,-0.011841737804293304,-0.009486136221312067,-0.013460348609383277,-0.007514899809490176,-0.013460348609383277
2014-12-05,0.00519422972032186,0.00848318590050274,0.0072447203490409095,0.00555234559280043,0.0072447203490409095
2014-12-08,-0.04394330766076965,-0.023913394153627792,-0.04304989426951576,-0.022406891782237363,-0.04304989426951576
2014-12-09,0.004090936688259504,0.0013217103978333145,0.0044463256502146435,0.00038054800974786097,0.0044463256502146435
2014-12-10,-0.07412603022978505,-0.06873366974197449,-0.07803163033016818,-0.06395612262376946,-0.07803163033016818
2014-12-11,0.012347220115062084,0.014144613690664545,0.009409921312070713,0.0183300424159128,0.009409921312070713
2014-12-12,-0.06655182340646504,-0.06650566798412366,-0.07126336208365147,-0.05894731071719335,-0.07126336208365147
2014-12-15,-0.03051313989606287,-0.031410033634531785,-0.030420315992263594,-0.031249389083917008,-0.030420315992263594
2014-12-16,-0.014223763349218732,-0.016219012134160327,-0.011414820279108822,-0.022464795458088476,-0.011414820279108822
2014-12-17,0.09399023326235302,0.0859746634508472,0.09211187720721474,0.085345733177966,0.09211187720721474
2014-12-18,0.08912276970396645,0.09291119747306258,0.09477360019911094,0.08853714107223187,0.09477360019911094
2014-12-19,0.017080232436484526,0.00621280667104801,0.01983977299736278,0.0014193219420541284,0.01983977299736278
2014-12-22,0.003188633700065865,0.0010210621621026539,-0.0032594170243057732,0.006174967484621252,-0.0032594170243057732
2014-12-23,0.00911011547416374,-0.003582384079239599,-0.0014664006550496329,0.00018167592916655092,-0.0014664006550496329
2014-12-24,-0.004207373899521716,0.00736870784184256,-0.0005257119365615492,0.007743090131788374,-0.0005257119365615492
2014-12-25,0.0,0.0,0.0,0.0,0.0
2014-12-26,0.006847757359752726,0.011523466793922047,0.006877665976612327,0.014995709999099657,0.006877665976612327
2014-12-29,0.012095090946429946,0.013350215413808092,0.012247455422148931,0.01381145782932833,0.012247455422148931
2014-12-30,-0.018993928263289564,-0.02314120819543884,-0.019361825054570986,-0.02522758888987241,-0.019361825054570986
2014-12-31,-0.043534043058905125,-0.040825629323127485,-0.043534043058905125,-0.043534043058905125,-0.040825629323127485
2015-01-01,0.0,0.0,0.0,0.0,0.0
2015-01-02,0.005858678610866194,0.00045562787265159146,0.005858678610866194,0.005858678610866194,0.00045562787265159146
2015-01-05,-0.06854275742517182,-0.06322103516878079,-0.06854275742517182,-0.06854275742517182,-0.06322103516878079
2015-01-06,-0.030628074670599248,-0.031425889738177525,-0.030628074670599248,-0.030628074670599248,-0.031425889738177525
2015-01-07,0.05217072709961468,0.05568370526781368,0.05217072709961468,0.05217072709961468,0.05568370526781368
2015-01-08,0.0639386095392996,0.0666809940931632,0.0639386095392996,0.0639386095392996,0.0666809940931632
2015-01-09,-0.03490693856572183,-0.036546791978615364,-0.03490693856572183,-0.03490693856572183,-0.036546791978615364
2015-01-12,-0.032485239198312914,-0.02556810513702121,-0.032485239198312914,-0.032485239198312914,-0.02556810513702121
2015-01-13,-0.01041087546793549,-0.009153332966067552,-0.01041087546793549,-0.01041087546793549,-0.009153332966067552
2015-01-14,-0.01013540025373228,-0.016923036735504184,-0.01013540025373228,-0.01013540025373228,-0.016923036735504184
2015-01-15,-0.03015088722762023,-0.03075641519404478,-0.03015088722762023,-0.03015088722762023,-0.03075641519404478
2015-01-16,0.06471362715215727,0.055746720535630186,0.06471362715215727,0.06471362715215727,0.055746720535630186
2015-01-19,0.0,0.0,0.0,0.0,0.0
2015-01-20,0.0018478452253333933,0.004613866597364809,0.0018478452253333933,0.0018478452253333933,0.004613866597364809
2015-01-21,0.02797885075116562,0.023546720127495605,0.02797885075116562,0.02797885075116562,0.023546720127495605
