"Date","Open","High","Low","Close","Volume"
#2010-01-01#,32.37,32.57,32.06,32.06,891061
#2010-01-04#,32.53,32.75,32.32,32.54,1652725
#2010-01-05#,32.63,32.63,31.845,32.18,1647055
#2010-01-06#,32.22,32.22,31.7,32.15,1307484
#2010-01-07#,32.06,32.26,31.37,31.69,3140272
#2010-01-08#,32.09,32.34,31.47,31.77,2699554
#2010-01-11#,31.9,32,31.5,31.74,1082479
#2010-01-12#,31.65,31.69,31.04,31.24,3105483
#2010-01-13#,31.22,31.76,31.2,31.69,1277277
#2010-01-14#,31.61,32.07,31.51,32.02,1268973
#2010-01-15#,31.99,32.24,31.7,32.16,2017188
#2010-01-18#,31.99,32.24,31.7,32.16,2017188
#2010-01-19#,32.18,32.43,31.98,32.33,998446
#2010-01-20#,32.08,32.31,31.8,32.26,1499032
#2010-01-21#,32.15,32.54,32,32.1,2252344
#2010-01-22#,32,32.27,31.23,31.29,1615044
#2010-01-25#,31.45,31.62,31.21,31.42,1100979
#2010-01-26#,31.3,31.59,31.25,31.28,1045439
#2010-01-27#,31.21,31.53,31.01,31.49,1042300
#2010-01-28#,31.56,31.73,31.22,31.54,971568
#2010-01-29#,31.62,31.62,30.53,30.55,2446979
#2010-02-01#,30.72,31.38,30.55,31.19,2400600
#2010-02-02#,31.27,32.005,31.07,31.96,2634932
#2010-02-03#,31.85,32.23,31.69,32.07,1631523
#2010-02-04#,31.84,32.03,31.224,31.26,2043380
#2010-02-05#,31.2,31.35,30.2,30.8,2782788
#2010-02-08#,33.65,35.19,33.53,34.71,11448689
#2010-02-09#,34.76,35.28,34.47,35.06,4257000
#2010-02-10#,35.04,35.61,34.89,35.3,3308205
#2010-02-11#,35.33,36.19,35.0601,36.14,2432554
#2010-02-12#,35.92,36,35.47,35.55,4321767
#2010-02-15#,35.92,36,35.47,35.55,4321767
#2010-02-16#,35.84,35.98,34.76,35.03,3858138
#2010-02-17#,35.14,35.51,35.02,35.43,1485782
#2010-02-18#,35.33,35.82,35.1802,35.76,1821421
#2010-02-19#,35.62,35.99,35.37,35.8,1565117
#2010-02-22#,35.91,35.92,35.42,35.52,1627927
#2010-02-23#,35.5,35.54,35.05,35.28,1284071
#2010-02-24#,35.48,35.54,35.11,35.48,1461064
#2010-02-25#,35.2,35.74,34.65,35.69,2058023
#2010-02-26#,35.53,35.99,35.41,35.78,1570682
#2010-03-01#,35.8,36.19,35.5,36.06,1668519
#2010-03-02#,36.16,36.68,36.05,36.61,2394367
#2010-03-03#,36.59,36.665,36.3,36.33,1665035
#2010-03-04#,36.31,36.73,36.31,36.73,1514484
#2010-03-05#,36.94,37.52,36.61,37.47,1363835
#2010-03-08#,37.47,37.73,37.29,37.5,1398475
#2010-03-09#,37.4,37.93,37.4,37.68,1147517
#2010-03-10#,37.67,38.01,37.43,38.01,1622987
#2010-03-11#,37.9,38.15,37.65,38.09,897985
#2010-03-12#,38.82,38.82,37.75,38.2,942214
#2010-03-15#,37.61,37.91,37.39,37.63,1839176
#2010-03-16#,37.68,38.13,37.64,37.85,1766945
#2010-03-17#,37.98,38.24,37.77,38.14,1404384
#2010-03-18#,38.21,38.34,37.92,38.1,1110668
#2010-03-19#,38.24,38.34,37.85,37.89,1436225
#2010-03-22#,38.01,38.3,37.801,38.25,1408436
#2010-03-23#,38.39,38.5,37.9,38.23,1177584
#2010-03-24#,38.15,38.29,37.79,38.06,1344460
#2010-03-25#,38.18,38.57,38.07,38.1,1809690
#2010-03-26#,38.14,38.68,38.11,38.41,1676373
#2010-03-29#,38.56,39.23,38.56,39.22,2225236
#2010-03-30#,39.23,39.59,39.03,39.05,1140664
#2010-03-31#,39.05,39.0655,38.25,38.28,1372337
#2010-04-01#,38.55,38.78,38.12,38.36,1591438
#2010-04-02#,38.55,38.78,38.12,38.36,1591438
#2010-04-05#,38.29,39.21,38.29,39.13,1282286
#2010-04-06#,39.19,39.19,38.49,38.93,1557458
#2010-04-07#,38.83,39,38.13,38.4,1089888
#2010-04-08#,38.32,38.75,38,38.67,870007
#2010-04-09#,38.8,39,38.44,38.93,1323722
#2010-04-12#,39.07,39.24,38.82,39.1,1007388
#2010-04-13#,39.24,39.43,39.07,39.31,965773
#2010-04-14#,39.33,39.58,39.22,39.52,1190617
#2010-04-15#,39.56,40.25,39.39,40.14,1301403
#2010-04-16#,40.4,40.53,39.78,39.85,2632372
#2010-04-19#,40.37,41,39.92,40.91,4462143
#2010-04-20#,41.21,41.5,40.73,40.95,1939317
#2010-04-21#,40.64,40.73,39.81,40.13,2152470
#2010-04-22#,39.88,40.46,39.67,40.41,1113507
#2010-04-23#,40.47,40.73,40.1,40.53,1378347
#2010-04-26#,40.69,41,40.39,40.41,1531338
#2010-04-27#,40.19,40.58,39.31,39.44,1983917
#2010-04-28#,39.46,39.76,38.75,39.03,1896528
#2010-04-29#,39.06,39.395,38.67,39.32,1569910
#2010-04-30#,39.32,39.58,38.32,38.36,2156335
#2010-05-03#,38.47,40.3,38.455,40.12,1996713
#2010-05-04#,40.1761,40.35,38.78,38.94,3052885
#2010-05-05#,38.55,39.815,38.44,39.5,2650953
#2010-05-06#,39.34,39.9,36,39.29,4113647
#2010-05-07#,39.01,39.6,38.31,38.97,4268506
#2010-05-10#,40.39,40.9,39.9,40.8,2803993
#2010-05-11#,40.5,42.19,40.3501,41.28,3952921
#2010-05-12#,41.55,42.49,41.48,42.4,2865128
#2010-05-13#,41.81,42.2,40.75,40.85,2131589
#2010-05-14#,40.25,40.585,39.6,40.28,2128619
#2010-05-17#,40.28,41.65,40.1,41.52,2811090
#2010-05-18#,41.6,42.59,41.11,41.62,3804834
#2010-05-19#,41.48,41.98,40.67,41.08,2265234
#2010-05-20#,40.11,40.64,39.5,39.77,3560899
#2010-05-21#,39.09,40.2,38.75,39.53,5255008
#2010-05-24#,39.51,39.93,39.27,39.31,2505846
#2010-05-25#,38.49,38.94,36.5,38.94,3281698
#2010-05-26#,39.48,40.18,39.31,39.55,3924270
#2010-05-27#,40.39,40.59,40.07,40.57,2480491
#2010-05-28#,40.67,40.84,39.92,40.15,1903580
#2010-05-31#,40.67,40.84,39.92,40.15,1903580
#2010-06-01#,39.73,40.39,39.33,39.36,1453078
#2010-06-02#,39.57,40.3,39.23,40.3,1697970
#2010-06-03#,40.55,40.82,39.55,39.76,2379652
#2010-06-04#,38.85,39.85,38.6,39.14,2716543
#2010-06-07#,39.27,39.48,38.33,38.42,1787648
#2010-06-08#,38.41,38.725,37.39,38.11,3411719
#2010-06-09#,38.3,39.31,38.17,38.44,1673877
#2010-06-10#,39,40.63,39,40.57,3236059
#2010-06-11#,40.27,40.54,39.55,40.39,2386816
#2010-06-14#,40.75,41.21,40.48,40.51,1727101
#2010-06-15#,41,41.86,41,41.85,1445395
#2010-06-16#,41.61,43.03,41.41,42.68,2503397
#2010-06-17#,42.97,43.1,42.54,42.87,2129711
#2010-06-18#,43.01,43.39,42.74,42.88,1978455
#2010-06-21#,43.28,43.38,42,42.21,2400555
#2010-06-22#,42.36,42.67,41.17,41.27,2657082
#2010-06-23#,41.29,41.49,40.62,41.12,2591171
#2010-06-24#,42.18,43.71,41.55,42.86,9033865
#2010-06-25#,42.81,43.22,41.79,43,4663583
#2010-06-28#,43.06,43.51,42.56,42.96,1292292
#2010-06-29#,42.32,42.72,41.73,42.04,2377109
#2010-06-30#,41.9,42.39,41.04,41.1,2360179
#2010-07-01#,41.25,41.71,40.57,40.85,3674640
#2010-07-02#,41.06,41.06,40.19,40.45,2389557
#2010-07-05#,41.06,41.06,40.19,40.45,2389557
#2010-07-06#,40.71,41.16,39.72,40.08,2522680
#2010-07-07#,40.01,41.11,39.92,41.05,2000112
#2010-07-08#,41.3,41.52,40.67,41.04,1461503
#2010-07-09#,41.23,41.66,40.91,41.59,1215284
#2010-07-12#,41.58,42.2,41.5,41.77,1248880
#2010-07-13#,42.18,42.47,41.81,42.17,1484214
#2010-07-14#,42.19,42.19,41.39,41.49,2799824
#2010-07-15#,41.5,41.79,40.7,41.09,2897332
#2010-07-16#,40.69,40.91,39.28,39.5,3541612
#2010-07-19#,37.94,40,37.65,39.35,4868416
#2010-07-20#,39.08,41.01,38.93,40.79,3367356
#2010-07-21#,41,41.0991,39.26,39.34,4370776
#2010-07-22#,39.73,40.65,39.73,40.1,1527923
#2010-07-23#,40.11,41.03,40.1,40.95,1305872
#2010-07-26#,41.11,42.56,40.8,42.5,2437720
#2010-07-27#,42.46,42.55,41.88,42.09,1252122
#2010-07-28#,42.01,42.39,41.27,41.53,1201406
#2010-07-29#,41.55,42.37,41.02,41.83,1597333
#2010-07-30#,41.42,42.47,41.42,42.15,2410320
#2010-08-02#,42.8,43.21,42.69,43.09,1638204
#2010-08-03#,43.15,43.22,42.344,42.43,1246239
#2010-08-04#,42.51,43.62,42.35,43.56,1054769
#2010-08-05#,43.44,43.58,43.23,43.52,1162350
#2010-08-06#,43,43.32,42.42,43.32,1585039
#2010-08-09#,43.56,44.11,43.55,43.71,1305572
#2010-08-10#,43.32,43.86,42.948,43.73,1673492
#2010-08-11#,43.13,43.13,42.4,42.52,1046656
#2010-08-12#,42.01,42.66,41.79,42.48,1373247
#2010-08-13#,42.44,42.95,42.3,42.78,1579789
#2010-08-16#,42.4,42.86,42.18,42.79,814028
#2010-08-17#,43.15,44.17,42.97,43.87,1844224
#2010-08-18#,44.04,44.59,43.71,43.99,1181561
#2010-08-19#,43.85,43.89,42.53,43.01,1018391
#2010-08-20#,42.6,42.82,41.93,42.47,1232464
#2010-08-23#,42.67,42.95,42.19,42.19,1163949
#2010-08-24#,41.87,41.87,41.08,41.2,1708196
#2010-08-25#,40.92,41.12,40.14,41.02,2209857
#2010-08-26#,41.13,41.28,40.3701,40.39,1378645
#2010-08-27#,40.55,41.065,40.02,40.94,2983881
#2010-08-30#,40.9,41.14,40.11,40.15,818668
#2010-08-31#,39.92,40.69,39.57,40.36,1857871
#2010-09-01#,40.67,41.8,40.64,41.67,1525087
#2010-09-02#,41.69,43.04,41.69,43.02,2155911
#2010-09-03#,43.51,43.7,42.913,43.49,1146677
#2010-09-06#,43.51,43.7,42.913,43.49,1146677
#2010-09-07#,43.01,44.09,43.01,43.23,1700517
#2010-09-08#,43.27,43.98,42.94,43.03,1643574
#2010-09-09#,43.52,43.65,43.03,43.05,1428241
#2010-09-10#,43.15,43.38,42.96,43.34,1271076
#2010-09-13#,43.7,44.28,43.6,44.09,1071319
#2010-09-14#,44.07,44.17,43.75,43.9,649932
#2010-09-15#,43.73,44.5,43.52,44.36,935214
#2010-09-16#,44.3,44.48,43.9,44.43,948967
#2010-09-17#,44.51,45.13,44.5,44.7,2133644
#2010-09-20#,44.71,45.55,44.65,45.38,1366948
#2010-09-21#,45.53,45.53,44.86,45,1063957
#2010-09-22#,44.87,45.15,43.68,43.76,1424708
#2010-09-23#,43.5,44.24,43.22,43.72,1130354
#2010-09-24#,44.23,44.63,44.2,44.38,967389
#2010-09-27#,44.4,45.23,44.22,45.03,1171687
#2010-09-28#,45.03,45.37,44.2495,45.21,733879
#2010-09-29#,45.01,45.11,44.35,45.04,954289
#2010-09-30#,45.26,45.85,44.33,44.51,1463372
#2010-10-01#,45.12,45.179,44.24,44.61,793255
#2010-10-04#,44.7,45.37,44.25,44.55,783797
#2010-10-05#,45.08,45.92,44.84,45.79,1175131
#2010-10-06#,45.75,46.04,45.52,45.8,1061411
#2010-10-07#,46.01,46.1499,45.07,45.39,773477
#2010-10-08#,45.58,45.76,45.09,45.64,964973
#2010-10-11#,45.73,46.03,45.61,45.91,876875
#2010-10-12#,45.86,45.86,45.2,45.76,781085
#2010-10-13#,45.98,46.57,45.89,46.12,989572
#2010-10-14#,46.22,46.37,45.69,45.97,985877
#2010-10-15#,45.3,45.72,44.45,45.0825,2653117
#2010-10-18#,48,48.78,46.7,46.81,3576937
#2010-10-19#,46.31,46.6,45.52,46.21,1870073
#2010-10-20#,46.31,46.6,45.87,46.25,1198146
#2010-10-21#,46.42,46.42,45.52,45.68,1636995
#2010-10-22#,45.76,46.03,45.7,46,847011
#2010-10-25#,46.12,46.75,45.82,45.96,931193
#2010-10-26#,45.82,46.18,45.55,45.92,1193537
#2010-10-27#,45.62,46.2125,45.26,45.92,955907
#2010-10-28#,45.96,46.04,45.3,45.76,825946
#2010-10-29#,45.77,46.31,45.48,46.25,1193506
#2010-11-01#,46.47,46.79,46.25,46.65,976817
#2010-11-02#,46.98,47.4,46.72,47.32,1354651
#2010-11-03#,47.41,47.51,46.82,47.15,997963
#2010-11-04#,47.56,47.56,46.8,47.27,1272416
#2010-11-05#,47.34,47.401,46.84,47.26,876795
#2010-11-08#,47.09,47.37,46.8,47.32,611775
#2010-11-09#,47.4,47.4595,46.48,46.67,902142
#2010-11-10#,46.72,46.92,46.3222,46.55,1176181
#2010-11-11#,46.32,47.45,46.27,47.25,1130960
#2010-11-12#,47,47.24,46.5,46.82,518612
#2010-11-15#,47.07,47.17,46.62,46.66,521989
#2010-11-16#,46.41,47.15,45.71,45.97,781407
#2010-11-17#,45.77,46.53,45.68,46.42,644725
#2010-11-18#,47.08,47.55,46.9203,47.22,649896
#2010-11-19#,47.22,47.79,47.07,47.79,722669
#2010-11-22#,47.71,47.8,46.97,47.22,1142489
#2010-11-23#,46.78,47.26,46.55,47.22,920348
#2010-11-24#,47.62,47.85,47.41,47.57,892890
#2010-11-25#,47.62,47.85,47.41,47.57,892890
#2010-11-26#,47.3,47.8,47.01,47.72,627250
#2010-11-29#,47.25,47.29,46.5,47.02,1620431
#2010-11-30#,46.73,47.99,46.6375,47.66,2266081
#2010-12-01#,48.13,48.5,47.74,47.76,1193960
#2010-12-02#,47.93,49.05,47.79,49.04,1150043
#2010-12-03#,48.78,49.5,48.7,49.39,1114364
#2010-12-06#,49.4,49.6648,49.01,49.28,1116582
#2010-12-07#,49.73,50.17,49.61,49.69,967224
#2010-12-08#,49.8,50.01,49.4,49.44,756858
#2010-12-09#,49.7,49.7,49.03,49.42,488913
#2010-12-10#,49.68,49.81,49.33,49.65,501418
#2010-12-13#,49.95,49.95,48.37,48.39,1262120
#2010-12-14#,48.5,49.75,48.5,48.79,835486
#2010-12-15#,48.91,49,48.44,48.63,682133
#2010-12-16#,48.74,49.38,48.49,49.26,796499
#2010-12-17#,49.34,49.49,48.905,49.44,1425039
#2010-12-20#,49.48,49.58,49.11,49.32,657318
#2010-12-21#,49.71,49.74,48.99,49.27,572523
#2010-12-22#,49.54,49.74,49.165,49.62,335087
#2010-12-23#,49.63,49.63,48.5,48.52,604811
#2010-12-24#,49.63,49.63,48.5,48.52,604811
#2010-12-27#,48.45,48.6999,48.11,48.51,515875
#2010-12-28#,48.67,48.69,47.2,47.41,1013956
#2010-12-29#,47.59,48.29,47.4,48.25,583870
#2010-12-30#,48.2,48.46,48.1,48.29,1803566
#2010-12-31#,48.15,48.29,46.91,47.18,972141
